Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Joe Blanton,7,6,4,4,2,4,0,3.83,29,106,70,37,3,30,8,15,7,0,51.0,,,-0.108,0.62,-0.07%,0.65,0.1
Alan Embree,1,1,0,0,0,0,0,3.86,4,12,8,6,0,2,1,3,1,0,,0.0,0.0,0.018,0.3,0.01%,0.31,0.6
"Justin Duchscherer, W (2-1)",1,1,0,0,1,1,0,4.63,5,24,14,6,2,6,2,1,1,0,,0.0,0.0,0.154,3.28,0.10%,3.42,0.6
"Huston Street, S (7)",1,0,0,0,0,1,0,2.57,3,14,8,5,2,1,0,2,0,0,,0.0,0.0,0.228,2.86,0.14%,2.98,0.6
Team Totals,10,8,4,4,3,6,0,3.6,41,156,100,54,7,39,11,21,9,0,51.0,0.0,0.0,0.292,1.05,0.18%,1.09,1.8
