0,1,2
1.0,Jacque Jones,LF
2.0,Cristian Guzman,SS
3.0,Corey Koskie,3B
4.0,Matt LeCroy,C
5.0,Torii Hunter,CF
6.0,Bobby Kielty,DH
7.0,Todd Sears,1B
8.0,Dustan Mohr,RF
9.0,Luis Rivas,2B
,Rick Reed,P
