Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Chone Figgins RF,5.0,1.0,3.0,2.0,0.0,0.0,5.0,0.275,0.333,0.41,0.743,17.0,12.0,0.233,0.9,0.28,-0.047,0.18%,1.19,1.9,1.0,0.0,"HR,2B,GDP"
Darin Erstad 1B,5.0,0.0,2.0,1.0,0.0,2.0,5.0,0.274,0.326,0.382,0.708,20.0,16.0,-0.01,1.19,0.06,-0.07,-0.01%,1.57,0.1,8.0,0.0,
Steve Finley CF,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.225,0.289,0.423,0.712,27.0,19.0,-0.095,1.42,0.05,-0.144,-0.07%,1.87,-1.3,1.0,0.0,
Garret Anderson LF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.3,0.321,0.445,0.766,8.0,7.0,-0.047,1.29,0.037,-0.083,-0.04%,1.71,-0.4,3.0,0.0,
Bengie Molina C,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.306,0.344,0.447,0.791,12.0,6.0,0.037,1.37,0.1,-0.062,0.03%,1.81,0.3,10.0,0.0,"CS,IW"
Dallas McPherson 3B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.242,0.299,0.435,0.734,16.0,11.0,-0.17,1.57,0.0,-0.17,-0.14%,2.07,-1.4,0.0,1.0,
Juan Rivera DH,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.226,0.258,0.355,0.613,16.0,14.0,-0.15,1.06,0.0,-0.15,-0.12%,1.4,-1.6,,,GDP
Orlando Cabrera SS,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.24,0.3,0.35,0.65,14.0,10.0,0.005,0.69,0.054,-0.049,0.00%,0.9,-0.3,1.0,0.0,2B
Adam Kennedy 2B,4.0,2.0,4.0,1.0,0.0,0.0,4.0,0.292,0.315,0.326,0.641,13.0,10.0,0.177,0.72,0.177,0.0,0.14%,0.95,1.7,0.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Kelvim Escobar P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brendan Donnelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Scot Shields P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Joel Peralta P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,4.0,13.0,4.0,1.0,8.0,39.0,0.342,0.359,0.474,0.833,143.0,105.0,-0.02,1.14,0.758,-0.775,-0.02%,1.51,-0.9,24.0,6.0,
