Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 1-2-3"
t1,0-0,0,---,"4,(1-2) CBFX",O,CHW,Roberto Alomar,Jeff Suppan,2%,52%,Flyball: LF
t1,0-0,1,---,"1,(0-0) X",O,CHW,Carlos Lee,Jeff Suppan,2%,54%,Flyball: RF
t1,0-0,2,---,"5,(3-1) FBBBB",,CHW,Frank Thomas,Jeff Suppan,-1%,53%,Walk
t1,0-0,2,1--,"5,(2-2) BCBCC",O,CHW,Magglio Ordonez,Jeff Suppan,2%,55%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. White Sox 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Dan Wright facing 1-2-3"
b1,0-0,0,---,"6,(3-2) BFBBCB",,BOS,Johnny Damon,Dan Wright,3%,58%,Walk
b1,0-0,0,1--,"3,(2-1) B11CB1",,BOS,Todd Walker,Dan Wright,2%,61%,"Damon Picked off 1B, safe on E1; Damon to 2B"
b1,0-0,0,-2-,"4,(2-1) B11CB1.X",O,BOS,Todd Walker,Dan Wright,-2%,59%,Groundout: 2B-1B; Damon to 3B
b1,0-0,1,--3,"5,(3-1) BBBCB",,BOS,Nomar Garciaparra,Dan Wright,2%,61%,Walk
b1,0-0,1,1-3,"7,(3-2) FCBBB>F>C",OO,BOS,Manny Ramirez,Dan Wright,-11%,50%,"Double Play: Strikeout Looking, Baserunner Out Advancing; Garciaparra out at 2B/C"
,,,,,,,,,"0 runs, 0 hits, 1 error, 1 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 1 error, 1 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 1 error, 1 LOB. White Sox 0, Red Sox 0."
"Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7","Top of the 2nd, White Sox Batting, Tied 0-0, Red Sox' Jeff Suppan facing 5-6-7"
t2,0-0,0,---,"6,(2-2) BCFFBX",,CHW,Carl Everett,Jeff Suppan,-6%,44%,Ground-rule Double (Line Drive)
t2,0-0,0,-2-,"3,(1-1) BFX",O,CHW,Paul Konerko,Jeff Suppan,2%,46%,Groundout: P-1B; Everett to 3B
t2,0-0,1,--3,"6,(2-2) BSSBFS",O,CHW,Jose Valentin,Jeff Suppan,6%,52%,Strikeout Swinging
t2,0-0,2,--3,"2,(1-0) BX",R,CHW,Joe Crede,Jeff Suppan,-9%,42%,Double to LF (Fly Ball); Everett Scores
t2,1-0,2,-2-,"3,(2-0) BBX",O,CHW,Sandy Alomar,Jeff Suppan,3%,45%,Flyball: CF
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. White Sox 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. White Sox 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. White Sox 1, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-1, White Sox' Dan Wright facing 5-6-7"
b2,0-1,0,---,"8,(3-2) CFBBFBFB",,BOS,David Ortiz,Dan Wright,4%,49%,Walk
b2,0-1,0,1--,"6,(3-2) BBFBF1>B",,BOS,Kevin Millar,Dan Wright,6%,55%,Walk; Ortiz to 2B
b2,0-1,0,12-,"3,(1-1) BFX",,BOS,Bill Mueller,Dan Wright,8%,63%,Single to RF (Line Drive to CF-RF); Ortiz to 3B; Millar to 2B
b2,0-1,0,123,"9,(3-2) BBFFFFBFB",R,BOS,Jason Varitek,Dan Wright,9%,71%,Walk; Ortiz Scores; Millar to 3B; Mueller to 2B
b2,1-1,0,123,"2,(0-1) CX",R,BOS,Gabe Kapler,Dan Wright,7%,78%,Single to RF (Line Drive); Millar Scores; Mueller to 3B; Varitek to 2B
,,,,,,,,,Scott Schoeneweis replaces Dan Wright pitching,Scott Schoeneweis replaces Dan Wright pitching,Scott Schoeneweis replaces Dan Wright pitching
b2,2-1,0,123,"3,(2-0) .BBX",RRO,BOS,Johnny Damon,Scott Schoeneweis,4%,82%,Groundout: 2B-SS/Forceout at 2B; Mueller Scores; Varitek Scores/Adv on E6 (throw)/No RBI/unER; Damon to 2B
b2,4-1,1,-2-,"1,(0-0) X",O,BOS,Todd Walker,Scott Schoeneweis,-2%,80%,Groundout: 3B-1B
b2,4-1,2,-2-,"4,(1-2) BFCS",O,BOS,Nomar Garciaparra,Scott Schoeneweis,-2%,78%,Strikeout Swinging
,,,,,,,,,"4 runs, 2 hits, 1 error, 1 LOB. White Sox 1, Red Sox 4.","4 runs, 2 hits, 1 error, 1 LOB. White Sox 1, Red Sox 4.","4 runs, 2 hits, 1 error, 1 LOB. White Sox 1, Red Sox 4."
