Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Shannon Stewart LF,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.339,0.375,0.559,0.934,23.0,17.0,-0.083,0.56,0.003,-0.086,-0.07%,0.82,-1.4,0.0,0.0,SB
Craig Grebeck 2B,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.291,0.342,0.436,0.778,19.0,12.0,-0.072,0.51,0.0,-0.072,-0.06%,0.74,-1.2,1.0,3.0,
Raul Mondesí RF,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.275,0.323,0.489,0.813,16.0,12.0,-0.033,0.43,0.023,-0.057,-0.03%,0.63,-0.0,3.0,0.0,"2B,CS"
Carlos Delgado 1B,4.0,2.0,1.0,0.0,1.0,0.0,5.0,0.357,0.469,0.727,1.196,21.0,12.0,0.037,0.55,0.064,-0.028,0.03%,0.8,-0.2,8.0,1.0,
Brad Fullmer DH,5.0,3.0,3.0,2.0,0.0,0.0,5.0,0.309,0.382,0.552,0.933,14.0,11.0,0.136,0.67,0.151,-0.015,0.12%,0.97,2.8,,,HR
Tony Batista 3B,3.0,2.0,2.0,3.0,1.0,1.0,4.0,0.284,0.328,0.547,0.876,19.0,11.0,0.187,0.72,0.188,-0.001,0.16%,1.05,2.4,3.0,2.0,HR
José Cruz CF,4.0,2.0,2.0,2.0,0.0,1.0,4.0,0.242,0.321,0.462,0.783,12.0,7.0,0.067,0.52,0.086,-0.019,0.06%,0.76,1.2,1.0,0.0,2B
Alex Gonzalez SS,4.0,1.0,2.0,4.0,0.0,1.0,4.0,0.241,0.3,0.369,0.67,13.0,9.0,0.002,0.53,0.043,-0.041,0.00%,0.77,2.3,0.0,4.0,HR
Alberto Castillo C,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.239,0.304,0.304,0.608,9.0,7.0,0.012,0.35,0.028,-0.016,0.01%,0.52,-0.4,11.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
David Wells P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Paul Quantrill P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Pedro Borbon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Billy Koch P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,11.0,14.0,11.0,2.0,6.0,41.0,0.359,0.39,0.641,1.031,146.0,98.0,0.253,0.54,0.586,-0.335,0.22%,0.78,5.5,27.0,11.0,
