Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Scott Kazmir, L (7-3)",5.1,8,6,5,2,6,1,2.86,26,98,65,37,8,20,8,10,2,0,34.0,,,-0.208,1.29,-0.07%,0.72,-2.1
Brian Meadows,1.1,3,1,1,0,0,0,6.46,7,27,15,12,0,3,2,5,1,0,,1.0,1.0,-0.013,0.28,-0.00%,0.16,-0.2
Chad Orvella,1.1,3,1,1,1,1,0,6.19,7,23,15,8,5,2,2,3,1,0,,1.0,1.0,-0.041,0.23,-0.01%,0.13,-1.1
Team Totals,8.0,14,8,7,3,7,1,7.88,40,148,95,57,13,25,12,18,4,0,34.0,2.0,2.0,-0.262,0.94,-0.09%,0.53,-3.4
