Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,10,R,H,E
via Sports Logos.net About logos,Texas Rangers,0,0,0,1,1,0,5,0,0,0,7,11,0
via Sports Logos.net About logos,Boston Red Sox,0,0,1,1,5,0,0,0,0,1,8,11,2
WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1),WP: Curt Schilling (4-4) • LP: Kevin Gryboski (1-1)
Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out,Winning Run scored with 1 out
