Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Russ Adams SS,6.0,3.0,3.0,4.0,0.0,1.0,6.0,0.25,0.298,0.439,0.736,20.0,17.0,0.084,0.69,0.112,-0.028,0.06%,0.81,2.9,0.0,2.0,2B
Frank Catalanotto LF,3.0,1.0,1.0,2.0,0.0,1.0,3.0,0.289,0.357,0.396,0.753,16.0,8.0,0.105,0.89,0.131,-0.025,0.07%,1.05,1.2,2.0,0.0,2B
Reed Johnson PH-LF-CF,3.0,1.0,2.0,6.0,0.0,0.0,3.0,0.263,0.336,0.437,0.773,15.0,9.0,0.072,0.3,0.072,0.0,0.05%,0.35,4.2,0.0,0.0,HR
Vernon Wells CF,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.263,0.313,0.468,0.78,19.0,9.0,-0.044,0.28,0.0,-0.044,-0.03%,0.33,-1.2,1.0,0.0,
Gabe Gross LF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.192,0.25,0.269,0.519,6.0,3.0,0.0,0.0,0.0,0.0,0%,0.0,-0.1,1.0,0.0,
Shea Hillenbrand 3B,3.0,1.0,1.0,0.0,2.0,0.0,5.0,0.303,0.364,0.45,0.814,19.0,9.0,0.035,0.38,0.061,-0.027,0.02%,0.44,0.8,0.0,4.0,2B
Frank Menechino 3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.359,0.347,0.705,,,,,,,,,,0.0,0.0,
Aaron Hill DH,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.356,0.424,0.489,0.913,16.0,10.0,0.008,0.5,0.063,-0.056,0.01%,0.59,0.3,,,
Gregg Zaun C,2.0,1.0,1.0,0.0,2.0,1.0,4.0,0.271,0.369,0.412,0.781,20.0,9.0,-0.013,0.51,0.023,-0.036,-0.01%,0.6,0.9,3.0,0.0,
Ken Huckaby PH-C,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14,0.21,0.158,0.368,3.0,2.0,0.0,0.0,0.0,0.0,0%,0.0,0.4,2.0,0.0,
Eric Hinske 1B,4.0,2.0,1.0,2.0,1.0,1.0,5.0,0.241,0.327,0.39,0.717,25.0,17.0,-0.036,0.51,0.019,-0.055,-0.03%,0.6,1.0,11.0,0.0,2B
Alex Rios RF,4.0,2.0,1.0,0.0,1.0,1.0,5.0,0.285,0.325,0.435,0.76,21.0,13.0,0.033,0.65,0.065,-0.033,0.02%,0.77,-0.2,3.0,0.0,
Orlando Hudson 2B,4.0,3.0,1.0,0.0,1.0,1.0,5.0,0.245,0.305,0.374,0.678,20.0,11.0,0.075,0.5,0.082,-0.008,0.05%,0.59,-0.2,4.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Ted Lilly P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Vinnie Chulk P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Scott Schoeneweis P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jason Frasor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,40.0,15.0,13.0,15.0,8.0,8.0,48.0,0.325,0.438,0.5,0.938,200.0,117.0,0.319,0.5,0.628,-0.312,0.22%,0.59,10.1,27.0,11.0,
