Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Chone Figgins RF-3B,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.271,0.328,0.414,0.742,15.0,10.0,-0.109,1.35,0.022,-0.13,-0.09%,1.79,-0.8,0.0,0.0,
Darin Erstad 1B,5.0,0.0,2.0,2.0,0.0,0.0,5.0,0.283,0.332,0.386,0.718,18.0,11.0,0.142,1.36,0.186,-0.044,0.11%,1.79,0.8,4.0,0.0,
Steve Finley CF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.225,0.289,0.424,0.713,18.0,8.0,-0.123,1.77,0.019,-0.142,-0.10%,2.34,-1.1,4.0,0.0,
Garret Anderson LF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.31,0.329,0.471,0.8,8.0,6.0,-0.096,1.42,0.037,-0.133,-0.08%,1.87,-0.6,2.0,0.0,
Dallas McPherson 3B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.242,0.301,0.432,0.733,7.0,6.0,-0.062,1.17,0.049,-0.111,-0.05%,1.55,-0.7,1.0,1.0,"2B,GDP"
Juan Rivera PH-RF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.223,0.255,0.351,0.606,5.0,4.0,-0.025,0.94,0.0,-0.025,-0.02%,1.24,-0.3,0.0,0.0,
Jeff DaVanon DH,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.219,0.308,0.257,0.565,25.0,14.0,-0.026,0.84,0.023,-0.049,-0.02%,1.11,-0.2,,,
Bengie Molina C,3.0,1.0,2.0,1.0,1.0,0.0,4.0,0.318,0.361,0.5,0.861,17.0,8.0,0.057,1.02,0.163,-0.106,0.04%,1.35,0.7,9.0,0.0,"HR,2B,GDP"
Orlando Cabrera SS,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.239,0.296,0.344,0.641,10.0,8.0,-0.04,1.0,0.04,-0.079,-0.03%,1.32,-0.4,3.0,2.0,
Adam Kennedy 2B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.313,0.347,0.375,0.722,18.0,12.0,0.124,1.35,0.177,-0.054,0.10%,1.79,0.7,1.0,3.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Jarrod Washburn P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jake Woods P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joel Peralta P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Esteban Yan P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,3.0,10.0,3.0,3.0,3.0,38.0,0.286,0.342,0.457,0.799,141.0,87.0,-0.158,1.25,0.716,-0.873,-0.13%,1.66,-1.9,24.0,6.0,
