Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jose Offerman 2B,4.0,1.0,1.0,0.0,1.0,0.0,5.0,0.237,0.328,0.329,0.657,17.0,10.0,-0.06,2.73,0.161,-0.221,-0.05%,4.08,-0.9,4.0,2.0,
John Valentin 3B,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.316,0.316,0.526,0.842,23.0,14.0,-0.24,2.73,0.081,-0.321,-0.21%,4.08,-0.7,0.0,2.0,
Trot Nixon RF,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.319,0.39,0.556,0.946,13.0,8.0,-0.373,2.5,0.0,-0.373,-0.34%,3.74,-2.2,1.0,0.0,GDP
Brian Daubach DH,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.329,0.39,0.58,0.971,13.0,6.0,0.051,0.92,0.09,-0.039,0.05%,1.38,0.4,,,
Carl Everett CF,2.0,0.0,2.0,0.0,1.0,0.0,4.0,0.338,0.404,0.692,1.096,16.0,8.0,0.2,1.72,0.26,-0.06,0.18%,2.57,1.2,5.0,0.0,"CS,HBP"
Mike Stanley 1B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.229,0.354,0.466,0.82,20.0,12.0,-0.253,2.44,0.0,-0.253,-0.23%,3.65,-1.8,4.0,0.0,
Troy O'Leary LF,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.212,0.28,0.377,0.657,16.0,7.0,-0.18,2.21,0.039,-0.219,-0.16%,3.3,-0.7,2.0,0.0,GDP
Jason Varitek C,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.308,0.421,0.442,0.863,18.0,8.0,-0.133,2.84,0.063,-0.197,-0.12%,4.25,-0.6,9.0,0.0,
Donnie Sadler SS,3.0,0.0,2.0,1.0,1.0,0.0,4.0,0.316,0.333,0.5,0.833,19.0,9.0,0.283,2.58,0.307,-0.024,0.25%,3.85,1.7,1.0,2.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Pedro Martinez P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Rich Garces P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,2.0,9.0,1.0,5.0,4.0,39.0,0.273,0.385,0.303,0.688,155.0,82.0,-0.705,2.31,1.001,-1.707,-0.63%,3.45,-3.5,27.0,7.0,
