Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",O,TBD,Carl Crawford,David Wells,2%,52%,Groundout: 3B-1B
t1,0-0,1,---,"1,(0-0) X",O,TBD,Julio Lugo,David Wells,2%,54%,Bunt Groundout: 3B-1B
t1,0-0,2,---,"4,(2-1) BSBX",,TBD,Jorge Cantu,David Wells,-2%,52%,Ground-rule Double (Fly Ball)
t1,0-0,2,-2-,"6,(3-2) BCBBCX",O,TBD,Aubrey Huff,David Wells,3%,55%,Flyball: LF
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Devil Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Devil Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Devil Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Hideo Nomo facing 1-2-3"
b1,0-0,0,---,"5,(3-1) BCBBB",,BOS,Johnny Damon,Hideo Nomo,3%,58%,Walk
b1,0-0,0,1--,"6,(3-2) 1BBC1CB>X",O,BOS,Trot Nixon,Hideo Nomo,-2%,57%,Groundout: P-1B; Damon to 2B
b1,0-0,1,-2-,"8,(3-2) C*BCBBFFX",O,BOS,Manny Ramirez,Hideo Nomo,-3%,53%,Popfly: 1B
