Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mark McLemore 2B,3.0,2.0,1.0,0.0,2.0,1.0,5.0,0.237,0.35,0.3,0.649,30.0,14.0,-0.017,0.91,0.066,-0.084,-0.02%,1.93,-0.1,0.0,2.0,CS
Al Martin LF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.291,0.341,0.458,0.799,15.0,8.0,-0.073,0.91,0.0,-0.073,-0.09%,1.95,-0.7,4.0,0.0,
Brian Lesher PH-1B,2.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,2.5,3.5,11.0,8.0,0.328,1.1,0.328,0.0,0.42%,2.35,2.9,1.0,1.0,"3B,2B,SB"
Alex Rodriguez SS,3.0,0.0,0.0,0.0,2.0,1.0,5.0,0.332,0.434,0.613,1.046,21.0,11.0,-0.023,0.78,0.049,-0.072,-0.03%,1.67,-0.5,0.0,2.0,
Edgar Martinez DH,4.0,1.0,2.0,1.0,0.0,1.0,5.0,0.333,0.419,0.605,1.024,9.0,8.0,0.277,1.17,0.311,-0.034,0.36%,2.5,1.1,,,"HR,HBP"
Jay Buhner RF,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.262,0.378,0.535,0.913,15.0,8.0,0.045,1.58,0.114,-0.069,0.06%,3.38,0.4,0.0,0.0,
Charles Gipson RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292,0.37,0.333,0.704,,,,,,,,,,1.0,0.0,
Carlos Guillen 3B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.268,0.333,0.39,0.723,10.0,7.0,-0.196,1.73,0.0,-0.196,-0.25%,3.69,-1.8,1.0,0.0,
Mike Cameron CF,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.257,0.352,0.432,0.784,17.0,10.0,-0.118,1.69,0.035,-0.153,-0.15%,3.61,-0.9,4.0,0.0,HBP
Joe Oliver C,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.279,0.315,0.506,0.821,18.0,12.0,-0.093,1.37,0.028,-0.121,-0.12%,2.92,-0.7,9.0,0.0,
Rickey Henderson PR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.242,0.375,0.31,0.685,,,0.0,,0.0,0.0,0%,,0.0,,,
Dan Wilson C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.3,0.338,0.638,,,,,,,,,,0.0,0.0,
David Bell 1B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.231,0.303,0.344,0.647,8.0,5.0,-0.101,1.25,0.0,-0.101,-0.13%,2.67,-0.9,4.0,0.0,
Raul Ibanez LF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.208,0.288,0.312,0.6,4.0,3.0,-0.029,1.15,0.0,-0.029,-0.04%,2.46,-0.4,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Freddy Garcia P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Arthur Rhodes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kazuhiro Sasaki P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,4.0,7.0,4.0,5.0,9.0,40.0,0.212,0.35,0.394,0.744,158.0,94.0,0.0,1.25,0.931,-0.932,0.00%,2.67,-1.5,27.0,5.0,
