Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rolando Arrojo facing 1-2-3"
t1,0-0,0,---,"5,(1-2) CCFBX",O,SEA,Rickey Henderson,Rolando Arrojo,2%,52%,Popfly: SS
t1,0-0,1,---,"2,(1-0) BX",,SEA,Mark McLemore,Rolando Arrojo,-2%,50%,Single to CF (Ground Ball thru Short CF)
t1,0-0,1,1--,"5,(3-1) BCBBX",O,SEA,Alex Rodriguez,Rolando Arrojo,3%,53%,Popfly: C
t1,0-0,2,1--,"4,(2-1) CBBX",O,SEA,Edgar Martinez,Rolando Arrojo,2%,55%,Groundout: SS-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Mariners 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Mariners 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Mariners 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' John Halama facing 1-2-3"
b1,0-0,0,---,"2,(1-0) BX",,BOS,Darren Lewis,John Halama,3%,59%,Single to RF (Line Drive)
b1,0-0,0,1--,"1,(1-0) B1",O,BOS,Nomar Garciaparra,John Halama,-6%,53%,Lewis Picked off 1B (P-1B)
b1,0-0,1,---,"3,(2-0) B1BX",O,BOS,Nomar Garciaparra,John Halama,-2%,51%,Flyball: RF
