Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Andy Pettitte, W (18-7)",8,6,1,1,1,6,0,4.02,29,125,83,46,11,26,9,13,7,0,71.0,,,0.43,0.92,0.07%,0.26,3.9
Mariano Rivera,1,3,2,2,0,3,0,3.04,6,24,18,11,4,3,2,1,1,0,,0.0,0.0,0.025,0.62,0.00%,0.17,-1.4
Team Totals,9,9,3,3,1,9,0,3.0,35,149,101,57,15,29,11,14,8,0,71.0,0.0,0.0,0.455,0.87,0.08%,0.24,2.5
