Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Carlos Beltrán CF,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.28,0.34,0.366,0.705,20.0,11.0,0.111,0.9,0.163,-0.051,0.04%,0.5,0.8,1.0,0.0,GDP
Rey Sanchez SS,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.221,0.228,0.286,0.514,13.0,8.0,0.007,1.0,0.099,-0.091,0.00%,0.55,-0.6,1.0,2.0,
Mark Quinn DH,4.0,2.0,3.0,3.0,0.0,0.0,5.0,0.33,0.354,0.681,1.034,27.0,16.0,0.068,0.75,0.112,-0.043,0.02%,0.41,1.8,,,"HR,2B,SF"
Jermaine Dye RF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.238,0.291,0.413,0.703,14.0,12.0,-0.075,0.62,0.001,-0.076,-0.03%,0.35,-0.6,3.0,0.0,
Mike Sweeney 1B,4.0,1.0,1.0,1.0,1.0,0.0,5.0,0.256,0.343,0.512,0.855,15.0,8.0,0.032,0.52,0.058,-0.026,0.01%,0.29,0.4,7.0,2.0,
Dave McCarty 1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.351,0.333,0.685,,,,,,,,,,1.0,0.0,
Dee Brown LF,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.278,0.328,0.407,0.735,16.0,10.0,-0.002,0.9,0.072,-0.074,0%,0.5,0.8,3.0,0.0,"2B,SB"
Joe Randa 3B,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.18,0.247,0.258,0.506,18.0,11.0,0.051,0.61,0.098,-0.047,0.02%,0.34,-0.1,3.0,2.0,
Héctor Ortiz C,5.0,1.0,3.0,0.0,0.0,1.0,5.0,0.275,0.351,0.333,0.684,19.0,14.0,0.06,0.43,0.076,-0.016,0.02%,0.24,0.7,5.0,0.0,2B
Luis Ordaz 2B,2.0,0.0,1.0,1.0,1.0,0.0,4.0,0.143,0.235,0.143,0.378,16.0,9.0,0.012,0.73,0.024,-0.011,0.00%,0.41,-0.3,1.0,5.0,SF
,,,,,,,,,,,,,,,,,,,,,,,
Dan Reichert P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Jason Grimsley P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Roberto Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,8.0,12.0,6.0,3.0,4.0,44.0,0.308,0.341,0.462,0.802,158.0,99.0,0.264,0.72,0.703,-0.435,0.09%,0.4,3.0,27.0,11.0,
