Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Timo Perez RF,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.244,0.291,0.327,0.618,15.0,13.0,-0.127,0.99,0.0,-0.127,-0.08%,1.08,-1.5,2.0,0.0,
Roberto Alomar 2B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.276,0.338,0.433,0.771,12.0,10.0,-0.05,0.63,0.0,-0.05,-0.03%,0.69,-0.5,0.0,4.0,
Juan Uribe PH-2B,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.262,0.316,0.464,0.78,6.0,4.0,0.133,1.05,0.137,-0.004,0.09%,1.15,1.0,0.0,0.0,2B
Carlos Lee LF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.29,0.351,0.502,0.854,18.0,10.0,-0.105,0.76,0.003,-0.107,-0.07%,0.83,-1.1,3.0,0.0,
Paul Konerko 1B,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.284,0.366,0.548,0.913,25.0,14.0,0.03,1.02,0.081,-0.052,0.02%,1.11,0.3,7.0,1.0,
Ross Gload PR-1B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.275,0.326,0.389,0.716,4.0,2.0,-0.005,0.21,0.0,-0.005,-0.00%,0.23,-0.3,3.0,0.0,
Carl Everett DH,4.0,2.0,2.0,0.0,0.0,1.0,4.0,0.254,0.32,0.385,0.706,21.0,14.0,0.066,1.15,0.128,-0.061,0.04%,1.25,0.9,,,2B
Jose Valentin SS,3.0,2.0,1.0,0.0,1.0,1.0,4.0,0.232,0.3,0.525,0.825,14.0,9.0,0.015,1.35,0.094,-0.079,0.01%,1.47,0.6,1.0,4.0,"2B,IW"
Aaron Rowand CF,4.0,2.0,3.0,4.0,0.0,0.0,4.0,0.308,0.358,0.558,0.917,8.0,7.0,0.326,1.28,0.472,-0.146,0.21%,1.39,1.8,1.0,0.0,"2·HR,GDP"
Ben Davis C,4.0,1.0,2.0,3.0,0.0,0.0,4.0,0.236,0.258,0.348,0.606,13.0,9.0,0.226,1.26,0.239,-0.013,0.15%,1.37,2.0,9.0,1.0,2B
Joe Crede 3B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.228,0.286,0.407,0.693,16.0,8.0,-0.046,0.92,0.018,-0.064,-0.03%,1.0,-0.7,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
José Contreras P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Neal Cotts P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Michael Jackson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Damaso Marte P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Cliff Politte P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Shingo Takatsu P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,8.0,11.0,8.0,3.0,5.0,40.0,0.297,0.35,0.568,0.918,152.0,100.0,0.463,1.02,1.172,-0.708,0.30%,1.11,2.7,27.0,11.0,
