Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mark McLemore 2B,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.242,0.354,0.311,0.665,19.0,11.0,0.028,0.65,0.061,-0.034,0.03%,1.3,0.4,3.0,1.0,2B
Al Martin LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.289,0.338,0.454,0.792,8.0,8.0,-0.085,0.8,0.0,-0.085,-0.10%,1.6,-1.2,2.0,0.0,
Alex Rodriguez SS,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.331,0.434,0.614,1.048,17.0,12.0,-0.075,0.64,0.0,-0.075,-0.09%,1.28,-1.1,1.0,3.0,
Edgar Martinez DH,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.331,0.418,0.599,1.017,17.0,11.0,0.041,0.54,0.064,-0.023,0.05%,1.09,0.3,,,SB
John Olerud 1B,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.282,0.396,0.441,0.837,17.0,11.0,0.048,0.75,0.076,-0.028,0.06%,1.51,0.7,7.0,0.0,2B
Stan Javier RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.277,0.352,0.395,0.748,15.0,11.0,-0.107,0.94,0.0,-0.107,-0.13%,1.89,-1.7,2.0,0.0,
Mike Cameron CF,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.259,0.352,0.439,0.791,11.0,7.0,-0.024,0.81,0.037,-0.061,-0.03%,1.62,0.3,0.0,0.0,HR
Dan Wilson C,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.237,0.295,0.332,0.627,17.0,14.0,-0.092,0.82,0.0,-0.092,-0.11%,1.65,-1.6,5.0,0.0,
Carlos Guillen 3B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.261,0.325,0.378,0.703,11.0,8.0,-0.049,0.59,0.0,-0.049,-0.06%,1.18,-0.7,4.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Jamie Moyer P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Jose Mesa P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,1.0,7.0,1.0,1.0,12.0,35.0,0.206,0.229,0.353,0.582,132.0,93.0,-0.315,0.72,0.238,-0.554,-0.38%,1.46,-4.5,24.0,7.0,
