Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Roger Clemens, W (18-1)",7,7,1,1,0,10,0,3.48,29,104,70,39,21,10,11,8,6,0,69.0,,,0.24,1.05,0.19%,1.39,2.9
"Ramiro Mendoza, H (12)",1,0,0,0,0,0,0,3.41,3,14,12,9,0,3,2,1,0,0,,0.0,0.0,0.15,1.91,0.12%,2.55,0.6
"Mariano Rivera, S (42)",1,2,0,0,0,0,0,2.31,4,14,10,6,1,3,3,1,1,0,,0.0,0.0,0.103,3.28,0.08%,4.37,0.6
Team Totals,9,9,1,1,0,10,0,1.0,36,132,92,54,22,16,16,10,7,0,69.0,0.0,0.0,0.493,1.36,0.39%,1.81,4.0
