Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Bartolo Colon, L (6-3)",7.2,9,3,3,2,9,1,4.13,33,117,75,39,12,24,8,14,7,0,56.0,,,0.153,0.97,0.14%,1.46,1.4
Scott Kamieniecki,0.1,0,0,0,0,0,0,5.4,1,2,1,1,0,0,0,1,0,0,,2.0,0.0,0.008,0.28,0.01%,0.42,0.5
Team Totals,8.0,9,3,3,2,9,1,3.38,34,119,76,40,12,24,8,15,7,0,56.0,2.0,0.0,0.161,0.95,0.15%,1.43,1.9
