Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Carlos Beltrán CF,4.0,1.0,1.0,2.0,2.0,1.0,6.0,0.278,0.349,0.361,0.709,31.0,16.0,0.046,1.53,0.12,-0.074,0.02%,0.96,0.7,2.0,0.0,
Luis Alicea 2B,6.0,0.0,1.0,0.0,0.0,1.0,6.0,0.188,0.22,0.188,0.408,17.0,12.0,-0.157,1.46,0.049,-0.206,-0.06%,0.92,-0.9,4.0,4.0,
Mark Quinn LF,6.0,1.0,2.0,1.0,0.0,2.0,6.0,0.33,0.352,0.66,1.012,24.0,15.0,0.002,1.44,0.133,-0.131,0.00%,0.91,0.1,3.0,0.0,
Jermaine Dye RF,5.0,3.0,2.0,1.0,1.0,2.0,6.0,0.247,0.304,0.447,0.751,31.0,16.0,0.436,1.44,0.491,-0.055,0.16%,0.91,1.1,5.0,0.0,HR
Mike Sweeney 1B,6.0,2.0,3.0,1.0,0.0,0.0,6.0,0.272,0.352,0.533,0.885,26.0,18.0,0.152,1.42,0.209,-0.057,0.06%,0.89,1.1,7.0,1.0,2·2B
Dave McCarty 1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.351,0.333,0.685,,,,,,,,,,1.0,0.0,
Dee Brown DH,6.0,1.0,2.0,2.0,0.0,2.0,6.0,0.283,0.328,0.4,0.728,21.0,16.0,-0.222,1.83,0.129,-0.352,-0.08%,1.15,-0.2,,,GDP
Joe Randa 3B,5.0,1.0,2.0,3.0,1.0,1.0,6.0,0.191,0.262,0.298,0.56,24.0,12.0,0.484,1.74,0.544,-0.06,0.18%,1.09,2.3,0.0,1.0,HR
Héctor Ortiz C,5.0,1.0,1.0,0.0,0.0,0.0,6.0,0.268,0.339,0.321,0.66,18.0,12.0,-0.028,1.03,0.038,-0.066,-0.01%,0.65,-0.7,6.0,1.0,SH
Luis Ordaz SS,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.25,0.35,0.313,0.663,12.0,7.0,0.178,0.96,0.178,0.0,0.07%,0.6,2.1,4.0,4.0,2B
Raul Ibanez PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222,0.263,0.222,0.485,2.0,1.0,-0.057,2.17,0.0,-0.057,-0.02%,1.36,-0.3,,,
Rey Sanchez SS,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.218,0.225,0.282,0.507,2.0,2.0,-0.095,3.26,0.0,-0.095,-0.04%,2.05,-0.4,0.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Brian Meadows P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tony Cogan P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Doug Henry P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jason Grimsley P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Cory Bailey P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Jose Santiago P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Roberto Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,47.0,11.0,16.0,11.0,5.0,9.0,53.0,0.34,0.404,0.532,0.936,208.0,127.0,0.739,1.5,1.891,-1.153,0.28%,0.94,4.9,33.0,13.0,
