Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Ryan Freel LF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.298,0.407,0.423,0.83,16.0,13.0,-0.034,0.54,0.013,-0.047,-0.00%,0.09,-0.5,1.0,0.0,
Joe Randa 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.286,0.361,0.465,0.826,15.0,12.0,-0.056,0.52,0.0,-0.056,-0.01%,0.09,-0.9,1.0,1.0,
Sean Casey DH,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.32,0.377,0.429,0.806,11.0,9.0,-0.009,0.29,0.012,-0.021,-0.00%,0.05,-0.4,,,HBP
Ken Griffey Jr. CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.273,0.34,0.489,0.829,21.0,13.0,-0.052,0.48,0.0,-0.052,-0.01%,0.08,-0.8,0.0,0.0,
Wily Mo Peña RF,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.288,0.325,0.74,1.064,14.0,8.0,-0.037,0.59,0.005,-0.042,-0.00%,0.1,-0.3,1.0,0.0,
Adam Dunn 1B,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.243,0.402,0.553,0.956,20.0,11.0,-0.019,0.44,0.009,-0.028,-0.00%,0.07,-0.1,6.0,0.0,
Felipe Lopez SS,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.303,0.351,0.553,0.904,10.0,7.0,-0.048,0.61,0.0,-0.048,-0.01%,0.1,-0.8,4.0,4.0,
Rich Aurilia 2B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.237,0.271,0.422,0.693,17.0,13.0,-0.043,0.55,0.0,-0.043,-0.00%,0.09,-0.7,4.0,3.0,
Dane Sardinha C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,8.0,-0.027,0.35,0.0,-0.027,-0.00%,0.06,-0.5,7.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Luke Hudson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Wagner P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ricky Stone P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kent Mercker P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
David Weathers P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,28.0,0.0,1.0,0.0,2.0,8.0,31.0,0.036,0.129,0.036,0.165,133.0,94.0,-0.325,0.48,0.039,-0.364,-0.03%,0.08,-4.9,24.0,8.0,
