Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jose Offerman 1B,3.0,1.0,0.0,0.0,2.0,0.0,5.0,0.253,0.343,0.348,0.691,23.0,10.0,0.014,1.39,0.11,-0.095,0.01%,1.91,-0.4,11.0,3.0,
Jeff Frye 2B,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.286,0.368,0.346,0.714,22.0,14.0,-0.15,1.65,0.023,-0.174,-0.12%,2.27,-0.8,3.0,2.0,SH
Brian Daubach DH,5.0,0.0,1.0,1.0,0.0,3.0,5.0,0.277,0.351,0.511,0.862,22.0,15.0,-0.039,1.46,0.093,-0.132,-0.03%,2.0,-0.7,,,
Nomar Garciaparra SS,4.0,3.0,4.0,0.0,1.0,0.0,5.0,0.4,0.454,0.654,1.108,20.0,11.0,0.243,1.09,0.243,0.0,0.20%,1.5,1.9,2.0,3.0,2·2B
Carl Everett CF,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.323,0.398,0.633,1.031,14.0,9.0,-0.177,1.87,0.032,-0.209,-0.15%,2.57,-1.4,1.0,0.0,HBP
Troy O'Leary LF,4.0,0.0,3.0,3.0,1.0,0.0,5.0,0.237,0.305,0.378,0.682,17.0,9.0,0.409,1.78,0.438,-0.029,0.34%,2.45,2.6,0.0,0.0,
Ed Sprague 3B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.237,0.309,0.5,0.809,9.0,7.0,-0.043,1.3,0.03,-0.073,-0.04%,1.78,-0.1,0.0,3.0,
Morgan Burkhart PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34,0.476,0.5,0.976,1.0,1.0,-0.051,1.71,0.0,-0.051,-0.04%,2.35,-0.6,,,
Manny Alexander 3B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.21,0.239,0.324,0.562,4.0,3.0,-0.114,3.85,0.0,-0.114,-0.09%,5.29,-0.6,0.0,1.0,
Scott Hatteberg C,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.252,0.316,0.427,0.743,9.0,6.0,-0.015,1.22,0.033,-0.049,-0.01%,1.67,-0.4,4.0,0.0,
Jason Varitek PH-C,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.278,0.383,0.432,0.814,5.0,3.0,-0.069,2.53,0.0,-0.069,-0.06%,3.47,-0.3,0.0,0.0,
Darren Lewis RF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.254,0.314,0.333,0.647,18.0,12.0,-0.125,1.9,0.05,-0.175,-0.10%,2.6,-0.9,5.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Pete Schourek P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Hipolito Pichardo P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Derek Lowe P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Bryce Florie P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,4.0,12.0,4.0,4.0,7.0,43.0,0.324,0.405,0.378,0.783,164.0,100.0,-0.117,1.62,1.052,-1.17,-0.10%,2.22,-1.5,27.0,15.0,
