Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Roger Cedeno RF,5.0,2.0,1.0,0.0,0.0,0.0,5.0,0.264,0.33,0.348,0.679,13.0,10.0,-0.009,0.7,0.05,-0.058,-0.00%,0.14,-0.8,1.0,0.0,SB
Jose Macias 3B,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.302,0.337,0.439,0.776,20.0,11.0,-0.037,0.62,0.03,-0.067,-0.01%,0.13,-0.4,1.0,0.0,2B
Bobby Higginson LF,4.0,0.0,2.0,3.0,1.0,0.0,5.0,0.294,0.413,0.484,0.896,24.0,14.0,0.142,0.65,0.158,-0.016,0.02%,0.13,2.1,3.0,0.0,SB
Tony Clark 1B,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.292,0.386,0.483,0.869,23.0,17.0,-0.064,0.7,0.02,-0.084,-0.01%,0.14,-0.4,9.0,0.0,
Ryan Jackson PR-1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.31,0.352,0.662,,,,,,,,,,1.0,0.0,
Robert Fick C,5.0,1.0,3.0,0.0,0.0,0.0,5.0,0.336,0.376,0.603,0.979,21.0,16.0,0.05,0.42,0.075,-0.025,0.01%,0.08,0.6,7.0,0.0,2·2B
Dean Palmer DH,4.0,1.0,0.0,0.0,1.0,0.0,5.0,0.247,0.337,0.448,0.785,21.0,11.0,-0.018,0.58,0.028,-0.046,-0.00%,0.12,-0.9,,,
Damion Easley 2B,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.27,0.351,0.429,0.78,11.0,8.0,0.04,0.69,0.066,-0.026,0.01%,0.14,0.3,3.0,6.0,
Deivi Cruz SS,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.242,0.265,0.362,0.627,11.0,8.0,0.04,0.72,0.069,-0.029,0.01%,0.15,0.4,1.0,5.0,
Juan Encarnacion CF,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.26,0.318,0.444,0.762,12.0,9.0,0.058,0.68,0.085,-0.027,0.01%,0.14,1.2,1.0,1.0,SB
,,,,,,,,,,,,,,,,,,,,,,,
Dave Mlicki P,,,,,,,,,,,,,,,,,,,,,0.0,3.0,
Matt Anderson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,7.0,10.0,7.0,3.0,4.0,42.0,0.256,0.31,0.333,0.643,156.0,104.0,0.202,0.64,0.581,-0.378,0.02%,0.13,2.0,27.0,15.0,
