Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3"
t1,0-0,0,---,"4,(2-1) BBCX",O,TOR,Shannon Stewart,Hideo Nomo,-2%,48%,Flyball: RF
t1,0-0,1,---,"6,(2-2) BBCFFC",O,TOR,Homer Bush,Hideo Nomo,-2%,46%,Strikeout Looking
t1,0-0,2,---,"4,(1-2) SBSS",O,TOR,Raul Mondesí,Hideo Nomo,-1%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Esteban Loaiza facing 1-2-3"
b1,0-0,0,---,"6,(3-2) CBBCBB",,BOS,Jose Offerman,Esteban Loaiza,-3%,42%,Walk
b1,0-0,0,1--,"3,(0-2) CSX",OO,BOS,Chris Stynes,Esteban Loaiza,7%,49%,Ground Ball Double Play: 2B-SS-1B
b1,0-0,2,---,"3,(1-1) BFX",O,BOS,Trot Nixon,Esteban Loaiza,1%,50%,Groundout: 1B-P
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
