Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"John Lackey, L (2-4)",6,9,5,2,0,5,1,6.42,28,109,78,48,9,21,4,18,7,0,45.0,,,-0.227,0.62,-0.14%,0.66,-1.6
Ben Weber,1,2,0,0,0,0,0,2.49,4,16,10,5,2,3,2,2,2,0,,0.0,0.0,0.008,0.18,0.01%,0.2,0.6
Scot Shields,1,0,0,0,1,2,0,1.5,3,19,9,2,1,6,0,0,0,0,,0.0,0.0,0.008,0.11,0.01%,0.12,0.6
Team Totals,8,11,5,2,1,7,1,2.25,35,144,97,55,12,30,6,20,9,0,45.0,0.0,0.0,-0.211,0.52,-0.13%,0.55,-0.4
