Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Derek Jeter SS,5.0,0.0,1.0,1.0,0.0,3.0,5.0,0.239,0.3,0.304,0.604,23.0,15.0,-0.096,0.8,0.01,-0.106,-0.07%,0.91,-0.1,2.0,1.0,
Bernie Williams CF,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.207,0.361,0.241,0.602,26.0,16.0,0.022,0.68,0.067,-0.046,0.01%,0.78,-0.0,1.0,0.0,2B
Alex Rodriguez 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.171,0.261,0.317,0.578,14.0,11.0,-0.175,1.23,0.0,-0.175,-0.12%,1.41,-1.8,5.0,3.0,GDP
Jason Giambi DH,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.214,0.5,0.5,1.0,17.0,10.0,-0.048,0.88,0.029,-0.076,-0.03%,1.0,-0.5,,,
Gary Sheffield RF,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.237,0.356,0.421,0.777,14.0,8.0,-0.042,0.81,0.026,-0.068,-0.03%,0.93,-0.4,1.0,0.0,
Hideki Matsui LF,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.211,0.333,0.342,0.675,25.0,17.0,0.085,0.68,0.094,-0.009,0.06%,0.78,0.9,0.0,0.0,
Jorge Posada C,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.257,0.357,0.714,1.071,15.0,9.0,-0.047,1.19,0.076,-0.123,-0.03%,1.36,-0.8,6.0,0.0,"2B,GDP"
Tony Clark 1B,4.0,1.0,1.0,1.0,0.0,2.0,4.0,0.2,0.273,0.8,1.073,14.0,9.0,-0.069,1.58,0.084,-0.153,-0.05%,1.81,-0.7,7.0,0.0,HR
Enrique Wilson 2B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.156,0.2,0.156,0.356,11.0,8.0,-0.013,1.05,0.044,-0.057,-0.01%,1.2,-0.1,1.0,3.0,
Ruben Sierra PH,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.111,0.111,0.111,0.222,3.0,2.0,0.004,0.16,0.004,0.0,0.00%,0.18,0.2,,,
,,,,,,,,,,,,,,,,,,,,,,,
Mike Mussina P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Donovan Osborne P,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
Team Totals,33.0,2.0,8.0,2.0,5.0,9.0,38.0,0.242,0.342,0.394,0.736,162.0,105.0,-0.379,0.93,0.434,-0.813,-0.26%,1.06,-3.4,24.0,9.0,
