Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3"
t1,0-0,0,---,"5,(2-2) BCCBX",O,DET,Roger Cedeno,Tim Wakefield,2%,52%,Flyball: RF
t1,0-0,1,---,"6,(2-2) BFCFBC",O,DET,Damion Easley,Tim Wakefield,2%,54%,Strikeout Looking
t1,0-0,2,---,"5,(3-1) BSBBB",,DET,Bobby Higginson,Tim Wakefield,-1%,53%,Walk
t1,0-0,2,1--,"4,(1-2) FBCB",O,DET,Tony Clark,Tim Wakefield,2%,55%,Higginson Caught Stealing 2B (C-2B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Tigers 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Victor Santos facing 1-2-3"
b1,0-0,0,---,"4,(2-1) BBCX",O,BOS,Chris Stynes,Victor Santos,-2%,53%,Flyball: RF
b1,0-0,1,---,"7,(3-2) CBFBBFB",,BOS,Trot Nixon,Victor Santos,2%,55%,Walk
b1,0-0,1,1--,"4,(2-1) BBFX",O,BOS,Carl Everett,Victor Santos,-3%,52%,Flyball: RF
b1,0-0,2,1--,"7,(3-2) BCBSFBB",,BOS,Manny Ramirez,Victor Santos,2%,54%,Walk; Nixon to 2B
b1,0-0,2,12-,"4,(1-2) BFCX",O,BOS,Troy O'Leary,Victor Santos,-4%,50%,Flyball: LF
,,,,,,,,,"0 runs, 0 hits, 0 errors, 2 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 2 LOB. Tigers 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 2 LOB. Tigers 0, Red Sox 0."
"Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Tigers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6"
