Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Matt Lawton RF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.265,0.367,0.433,0.799,13.0,6.0,-0.053,0.63,0.0,-0.053,-0.02%,0.42,-0.8,2.0,0.0,
Michael Restovich RF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.261,0.32,0.449,0.769,4.0,3.0,-0.001,0.05,0.0,-0.001,-0.00%,0.03,-0.6,1.0,0.0,
Tike Redman CF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.279,0.331,0.411,0.742,20.0,11.0,0.002,0.28,0.019,-0.017,0.00%,0.19,0.1,3.0,0.0,
Jason Bay LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.299,0.384,0.547,0.932,18.0,10.0,-0.026,0.3,0.0,-0.026,-0.01%,0.2,-0.9,4.0,0.0,
Daryle Ward 1B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.276,0.339,0.505,0.844,20.0,13.0,-0.006,0.37,0.02,-0.026,-0.00%,0.25,-0.2,8.0,0.0,
Ryan Doumit DH,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.256,0.326,0.436,0.761,14.0,11.0,-0.046,0.4,0.0,-0.046,-0.02%,0.26,-1.3,,,
Rob Mackowiak 3B-2B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.319,0.4,0.481,0.881,12.0,7.0,-0.031,0.37,0.0,-0.031,-0.01%,0.25,-0.8,0.0,0.0,
Jose Castillo 2B,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.265,0.309,0.377,0.685,10.0,7.0,-0.033,0.62,0.0,-0.033,-0.01%,0.42,-0.5,0.0,3.0,
Bobby Hill 3B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.229,0.295,0.271,0.566,2.0,2.0,0.0,0.01,0.0,0.0,0%,0.01,-0.1,0.0,1.0,
Humberto Cota C,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.254,0.309,0.429,0.737,12.0,9.0,-0.024,0.3,0.0,-0.024,-0.01%,0.2,-0.6,6.0,0.0,
Jack Wilson SS,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.231,0.27,0.36,0.629,11.0,7.0,0.014,0.18,0.016,-0.002,0.01%,0.12,0.7,0.0,1.0,3B
,,,,,,,,,,,,,,,,,,,,,,,
Kip Wells P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Vogelsong P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Salomon Torres P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Brian Meadows P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,31.0,0.0,4.0,0.0,1.0,12.0,32.0,0.129,0.156,0.194,0.35,136.0,86.0,-0.204,0.35,0.055,-0.259,-0.08%,0.23,-4.9,24.0,7.0,
