Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Alfonso Soriano 2B,5.0,0.0,2.0,0.0,0.0,3.0,5.0,0.36,0.377,0.52,0.897,16.0,13.0,-0.06,1.05,0.047,-0.107,-0.05%,1.37,-0.3,0.0,2.0,2B
Derek Jeter SS,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.265,0.321,0.347,0.668,16.0,11.0,-0.152,1.1,0.0,-0.152,-0.12%,1.44,-1.1,2.0,1.0,
Bernie Williams CF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.237,0.408,0.263,0.671,19.0,10.0,-0.074,0.91,0.012,-0.086,-0.06%,1.2,-0.5,3.0,0.0,
Jason Giambi 1B,4.0,1.0,4.0,0.0,0.0,0.0,4.0,0.286,0.388,0.476,0.864,14.0,10.0,0.177,0.94,0.177,0.0,0.14%,1.24,1.5,5.0,1.0,2·2B
Rondell White LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.302,0.333,0.488,0.822,15.0,9.0,-0.171,1.75,0.0,-0.171,-0.14%,2.3,-1.5,3.0,0.0,
Ron Coomer 3B,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.5,0.571,1.167,1.738,10.0,3.0,0.041,1.27,0.078,-0.037,0.03%,1.67,0.4,1.0,0.0,2B
Robin Ventura PH,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.313,0.389,0.75,1.139,4.0,3.0,0.089,1.54,0.089,0.0,0.07%,2.03,0.9,,,
Enrique Wilson PR-3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,,,,,,,,,,0.0,0.0,
Shane Spencer RF,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.229,0.308,0.343,0.651,18.0,10.0,-0.074,1.7,0.032,-0.106,-0.06%,2.23,-0.5,3.0,0.0,
John Vander Wal PH-RF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.333,0.333,0.5,0.833,3.0,3.0,-0.06,2.06,0.0,-0.06,-0.05%,2.71,-0.3,0.0,0.0,
Nick Johnson DH,4.0,1.0,1.0,1.0,0.0,2.0,4.0,0.257,0.395,0.514,0.91,19.0,11.0,-0.029,1.51,0.093,-0.122,-0.02%,1.98,-0.1,,,HR
Alberto Castillo C,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.143,0.0,0.143,10.0,6.0,-0.139,1.27,0.0,-0.139,-0.11%,1.67,-1.3,5.0,1.0,GDP
Jorge Posada PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.303,0.41,0.394,0.804,5.0,3.0,-0.078,2.94,0.0,-0.078,-0.06%,3.87,-0.3,,,
,,,,,,,,,,,,,,,,,,,,,,,
Orlando Hernandez P,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
Mike Stanton P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Steve Karsay P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,2.0,9.0,2.0,3.0,9.0,38.0,0.257,0.316,0.457,0.773,149.0,92.0,-0.53,1.33,0.528,-1.058,-0.42%,1.75,-3.0,24.0,7.0,
