Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Grady Sizemore CF,5.0,1.0,2.0,2.0,0.0,0.0,5.0,0.31,0.359,0.502,0.861,14.0,8.0,-0.005,0.36,0.044,-0.049,-0.00%,0.44,1.6,2.0,0.0,HR
Coco Crisp LF,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.287,0.342,0.449,0.791,11.0,7.0,-0.032,0.43,0.014,-0.046,-0.02%,0.53,-0.7,3.0,0.0,
Travis Hafner DH,5.0,2.0,3.0,2.0,0.0,2.0,5.0,0.293,0.397,0.526,0.923,16.0,12.0,0.093,0.39,0.104,-0.011,0.07%,0.48,1.5,,,"HR,2·2B"
Victor Martinez C,4.0,1.0,1.0,0.0,1.0,0.0,5.0,0.239,0.32,0.391,0.711,27.0,17.0,0.055,0.52,0.06,-0.005,0.04%,0.64,0.6,8.0,0.0,
Ben Broussard 1B,4.0,1.0,0.0,0.0,1.0,2.0,5.0,0.25,0.303,0.453,0.755,27.0,18.0,0.025,0.82,0.069,-0.044,0.02%,1.01,-0.8,8.0,1.0,
Ronnie Belliard 2B,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.291,0.336,0.439,0.775,13.0,9.0,0.125,1.08,0.161,-0.036,0.09%,1.33,0.9,0.0,2.0,
Jody Gerut RF,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.292,0.364,0.406,0.771,11.0,8.0,-0.008,0.61,0.021,-0.029,-0.01%,0.75,-0.1,4.0,0.0,
Aaron Boone 3B,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.2,0.263,0.341,0.604,19.0,10.0,-0.027,0.5,0.006,-0.032,-0.02%,0.61,-0.2,0.0,2.0,HBP
Jhonny Peralta SS,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.266,0.323,0.492,0.815,11.0,5.0,-0.04,0.49,0.006,-0.046,-0.03%,0.6,-0.8,1.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Kevin Millwood P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Bob Howry P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Scott Sauerbeck P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,7.0,8.0,6.0,4.0,7.0,41.0,0.222,0.317,0.444,0.762,149.0,94.0,0.186,0.56,0.485,-0.298,0.14%,0.69,2.1,27.0,7.0,
