Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"5,(1-2) CBFFC",O,BAL,Jerry Hairston,Pedro Martinez,2%,52%,Strikeout Looking
t1,0-0,1,---,"2,(1-0) BX",O,BAL,Chris Singleton,Pedro Martinez,2%,54%,Groundout: 2B-1B
t1,0-0,2,---,"1,(0-0) X",,BAL,David Segui,Pedro Martinez,-2%,52%,Double to CF (Line Drive to LF-CF)
t1,0-0,2,-2-,"6,(3-2) BBBCCS",O,BAL,Jeff Conine,Pedro Martinez,3%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Sean Douglass facing 1-2-3"
b1,0-0,0,---,"5,(2-2) BCBFX",O,BOS,Johnny Damon,Sean Douglass,-2%,53%,Groundout: 2B-1B
b1,0-0,1,---,"6,(3-2) BBCBFB",,BOS,Jose Offerman,Sean Douglass,2%,55%,Walk
b1,0-0,1,1--,"4,(2-1) FBBX",,BOS,Nomar Garciaparra,Sean Douglass,6%,61%,Single to CF (Line Drive); Offerman to 3B
