Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",O,MIN,Cristian Guzman,Curt Schilling,2%,52%,Groundout: SS-1B
t1,0-0,1,---,"4,(1-2) BCFS",O,MIN,Doug Mientkiewicz,Curt Schilling,2%,54%,Strikeout Swinging
t1,0-0,2,---,"2,(0-1) CX",O,MIN,Lew Ford,Curt Schilling,1%,55%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Twins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Twins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Twins 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Lohse facing 1-2-3"
b1,0-0,0,---,"4,(1-2) CBFT",O,BOS,Johnny Damon,Kyle Lohse,-2%,53%,Strikeout Swinging
b1,0-0,1,---,"1,(0-0) X",O,BOS,Mark Bellhorn,Kyle Lohse,-2%,51%,Groundout: 2B-1B
b1,0-0,2,---,"5,(2-2) CBBSX",R,BOS,David Ortiz,Kyle Lohse,9%,60%,Home Run (Fly Ball to CF-RF)
b1,1-0,2,---,"6,(3-2) BFBFBB",,BOS,Manny Ramirez,Kyle Lohse,1%,62%,Walk
