Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Gary Matthews CF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.229,0.309,0.25,0.559,15.0,10.0,-0.036,0.41,0.005,-0.04,-0.02%,0.43,-0.5,4.0,0.0,
Orlando Cabrera SS,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.286,0.364,0.449,0.813,17.0,7.0,0.084,0.37,0.099,-0.015,0.05%,0.4,0.8,2.0,2.0,HR
Vladimir Guerrero RF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.364,0.442,0.614,1.056,3.0,2.0,0.022,0.59,0.022,0.0,0.01%,0.63,0.3,,,HBP
Reggie Willits PR-RF,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.267,0.353,0.267,0.62,16.0,8.0,-0.017,0.3,0.005,-0.022,-0.01%,0.33,-0.3,1.0,0.0,
Garret Anderson LF,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.259,0.273,0.389,0.662,15.0,11.0,0.016,0.53,0.047,-0.032,0.01%,0.57,0.4,1.0,0.0,2B
Shea Hillenbrand DH,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.138,0.138,0.138,0.276,11.0,9.0,-0.062,0.56,0.0,-0.062,-0.04%,0.6,-1.2,,,
Casey Kotchman 1B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.279,0.38,0.419,0.799,20.0,13.0,-0.007,0.44,0.028,-0.035,-0.00%,0.48,-0.6,5.0,1.0,SB
Howie Kendrick 2B,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.34,0.367,0.511,0.878,12.0,10.0,-0.046,0.45,0.002,-0.047,-0.03%,0.48,-0.1,1.0,2.0,HR
Mike Napoli C,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.192,0.25,0.308,0.558,11.0,10.0,-0.035,0.45,0.0,-0.035,-0.02%,0.49,-0.9,8.0,0.0,
Erick Aybar PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.4,0.25,0.65,2.0,2.0,-0.002,0.09,0.0,-0.002,-0.00%,0.1,-0.2,,,
Maicer Izturis 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.282,0.341,0.308,0.649,12.0,9.0,-0.028,0.25,0.0,-0.028,-0.02%,0.27,-0.9,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Ervin Santana P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dustin Moseley P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Scot Shields P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Francisco Rodríguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,2.0,8.0,2.0,1.0,7.0,36.0,0.235,0.278,0.441,0.719,134.0,91.0,-0.111,0.42,0.208,-0.318,-0.07%,0.45,-3.3,24.0,6.0,
