Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Kevin Millwood, L (5-8)",4,10,7,7,2,2,2,5.34,23,77,48,30,8,10,1,18,8,0,14.0,,,-0.309,1.12,-0.22%,1.34,-3.9
Bruce Chen,2,2,0,0,0,1,0,2.5,8,22,18,11,3,4,3,4,2,0,,1.0,1.0,-0.003,0.22,-0.00%,0.26,0.6
Jason Marquis,2,2,0,0,0,1,0,1.59,8,31,19,10,3,6,4,3,3,0,,0.0,0.0,0.007,0.05,0.01%,0.06,1.2
Team Totals,8,14,7,7,2,4,2,7.88,39,130,85,51,14,20,8,25,13,0,14.0,1.0,1.0,-0.305,0.71,-0.22%,0.86,-2.1
