Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3"
t1,0-0,0,---,"3,(2-0) BBX",O,CHW,Ray Durham,Ramon Martinez,2%,52%,Flyball: LF (Short LF)
t1,0-0,1,---,"3,(0-2) CFS",O,CHW,Jose Valentin,Ramon Martinez,2%,54%,Strikeout Swinging
t1,0-0,2,---,"6,(3-2) CBBFBB",,CHW,Frank Thomas,Ramon Martinez,-1%,53%,Walk
t1,0-0,2,1--,"3,(1-1) BCX",O,CHW,Magglio Ordonez,Ramon Martinez,2%,55%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. White Sox 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. White Sox 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, White Sox' Cal Eldred facing 1-2-3"
b1,0-0,0,---,"4,(2-1) BBCX",O,BOS,Jose Offerman,Cal Eldred,-2%,53%,Flyball: CF
b1,0-0,1,---,"4,(1-2) BCFX",O,BOS,Trot Nixon,Cal Eldred,-2%,51%,Popfly: SS
b1,0-0,2,---,"6,(3-2) FBBBFX",,BOS,Brian Daubach,Cal Eldred,2%,53%,Double to RF (Line Drive to RF Line)
