Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
David Eckstein SS,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.266,0.348,0.354,0.702,21.0,12.0,0.081,1.21,0.171,-0.089,0.04%,1.11,0.0,2.0,1.0,
Adam Kennedy 2B,4.0,2.0,1.0,1.0,1.0,2.0,5.0,0.286,0.349,0.364,0.712,21.0,13.0,0.005,1.15,0.093,-0.089,0.00%,1.06,-0.2,3.0,2.0,"SB,CS"
Tim Salmon RF,3.0,2.0,2.0,0.0,1.0,1.0,5.0,0.324,0.401,0.52,0.921,21.0,11.0,0.166,1.11,0.211,-0.045,0.09%,1.02,1.6,2.0,0.0,"2·2B,HBP"
Jeff DaVanon PR-RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.275,0.474,0.749,,,,,,,,,,1.0,0.0,
Garret Anderson LF,5.0,1.0,0.0,1.0,0.0,1.0,5.0,0.333,0.359,0.568,0.927,17.0,14.0,0.049,1.41,0.165,-0.116,0.03%,1.29,0.7,2.0,2.0,
Troy Glaus 3B,5.0,0.0,1.0,1.0,0.0,2.0,5.0,0.268,0.367,0.48,0.848,13.0,11.0,-0.126,1.46,0.033,-0.159,-0.07%,1.34,-0.8,1.0,2.0,
Brad Fullmer DH,4.0,0.0,3.0,1.0,1.0,0.0,5.0,0.345,0.425,0.527,0.952,15.0,9.0,0.176,1.51,0.247,-0.071,0.10%,1.39,0.8,,,2B
Scott Spiezio 1B,4.0,0.0,1.0,1.0,1.0,0.0,5.0,0.22,0.305,0.398,0.703,17.0,10.0,0.092,1.36,0.153,-0.061,0.05%,1.25,0.5,5.0,0.0,2B
José Molina C,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.053,0.053,0.053,0.105,14.0,12.0,-0.216,1.48,0.0,-0.216,-0.12%,1.36,-2.0,8.0,1.0,
Eric Owens CF,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.203,0.25,0.215,0.465,14.0,9.0,0.031,1.0,0.086,-0.055,0.02%,0.92,0.2,3.0,0.0,SB
,,,,,,,,,,,,,,,,,,,,,,,
Ramon Ortiz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Francisco Rodríguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brendan Donnelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Troy Percival P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,6.0,11.0,5.0,4.0,10.0,44.0,0.282,0.364,0.385,0.748,153.0,101.0,0.258,1.3,1.159,-0.901,0.14%,1.19,0.8,27.0,8.0,
