Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Brian Roberts 2B,4.0,2.0,2.0,2.0,2.0,0.0,6.0,0.297,0.369,0.414,0.783,28.0,11.0,0.205,1.29,0.274,-0.069,0%,0.0,2.5,4.0,1.0,"HR,2B,SB"
Melvin Mora 3B,5.0,0.0,3.0,2.0,1.0,0.0,6.0,0.282,0.353,0.402,0.755,32.0,18.0,0.002,1.82,0.182,-0.18,0%,0.0,1.6,0.0,1.0,
Miguel Tejada SS,4.0,0.0,1.0,1.0,0.0,1.0,5.0,0.325,0.376,0.508,0.885,17.0,12.0,-0.124,1.32,0.02,-0.144,0%,0.0,-1.3,1.0,3.0,SF
Jeff Conine LF,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.273,0.335,0.412,0.747,19.0,11.0,-0.066,1.16,0.05,-0.116,0%,0.0,-0.2,4.0,0.0,
Jay Gibbons DH,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.274,0.323,0.478,0.801,21.0,12.0,-0.176,1.09,0.0,-0.176,0%,0.0,-2.0,,,GDP
Ramon Hernandez C,4.0,2.0,2.0,0.0,1.0,1.0,5.0,0.26,0.327,0.439,0.766,22.0,14.0,0.026,0.65,0.067,-0.042,0%,0.0,0.6,4.0,1.0,
Corey Patterson CF,4.0,1.0,1.0,2.0,1.0,0.0,5.0,0.282,0.317,0.43,0.747,16.0,9.0,0.135,0.85,0.187,-0.052,0%,0.0,1.6,2.0,0.0,HR
Kevin Millar 1B,5.0,1.0,1.0,2.0,0.0,1.0,5.0,0.236,0.343,0.375,0.718,21.0,13.0,0.106,1.16,0.169,-0.063,0%,0.0,1.3,5.0,1.0,HR
Brandon Fahey PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.339,0.359,0.698,,,,,,,,,,,,
Nick Markakis RF,4.0,2.0,2.0,0.0,1.0,1.0,5.0,0.301,0.364,0.415,0.778,22.0,12.0,-0.048,1.43,0.078,-0.126,0%,0.0,-0.2,3.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Daniel Cabrera P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Russ Ortiz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Todd Williams P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bruce Chen P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,40.0,9.0,14.0,9.0,6.0,5.0,47.0,0.35,0.426,0.625,1.051,198.0,112.0,0.06,1.21,1.027,-0.968,0.00%,0.0,3.8,24.0,7.0,
