Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Kenny Lofton CF,4.0,2.0,2.0,0.0,1.0,0.0,5.0,0.308,0.394,0.42,0.814,18.0,9.0,0.109,0.81,0.134,-0.025,0.08%,1.01,1.2,3.0,0.0,
Ray Durham 2B,4.0,2.0,1.0,1.0,1.0,1.0,5.0,0.253,0.343,0.342,0.686,18.0,12.0,0.121,0.96,0.176,-0.056,0.09%,1.2,1.0,0.0,4.0,2B
Magglio Ordonez RF,5.0,2.0,4.0,2.0,0.0,0.0,5.0,0.335,0.374,0.575,0.949,16.0,9.0,0.053,0.94,0.123,-0.07,0.04%,1.17,0.4,0.0,0.0,CS
Paul Konerko 1B,3.0,1.0,3.0,1.0,1.0,0.0,5.0,0.348,0.382,0.528,0.91,22.0,7.0,0.179,0.9,0.179,0.0,0.13%,1.11,2.9,9.0,0.0,"2B,HBP"
Frank Thomas DH,4.0,0.0,2.0,3.0,0.0,0.0,5.0,0.273,0.381,0.521,0.902,14.0,10.0,-0.026,0.99,0.06,-0.087,-0.02%,1.23,0.5,,,"SF,GDP"
Carlos Lee LF,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.241,0.283,0.441,0.724,16.0,11.0,-0.044,0.89,0.009,-0.053,-0.03%,1.1,-1.1,1.0,0.0,SF
Aaron Rowand LF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.219,0.219,0.344,0.563,1.0,1.0,-0.001,0.04,0.0,-0.001,-0.00%,0.05,-0.3,0.0,0.0,
Jose Valentin 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.255,0.304,0.49,0.793,14.0,8.0,-0.065,0.58,0.0,-0.065,-0.05%,0.72,-1.3,1.0,0.0,
Sandy Alomar C,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.29,0.299,0.409,0.708,13.0,7.0,-0.043,0.41,0.0,-0.043,-0.03%,0.51,-0.8,10.0,0.0,
Royce Clayton SS,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.203,0.242,0.392,0.633,13.0,8.0,0.05,0.53,0.063,-0.013,0.04%,0.66,0.5,3.0,4.0,SB
,,,,,,,,,,,,,,,,,,,,,,,
Dan Wright P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Damaso Marte P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Keith Foulke P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,8.0,15.0,8.0,3.0,2.0,42.0,0.417,0.452,0.472,0.925,145.0,82.0,0.333,0.78,0.744,-0.413,0.25%,0.97,3.0,27.0,9.0,
