Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",,MON,Peter Bergeron,Pedro Martinez,-5%,45%,Double (Line Drive to LF-CF)
t1,0-0,0,-2-,"4,(1-2) LLBS",O,MON,Wilton Guerrero,Pedro Martinez,4%,49%,Strikeout Swinging
t1,0-0,1,-2-,"9,(3-2) BCFFBBFFS",O,MON,Jose Vidro,Pedro Martinez,3%,52%,Strikeout Swinging
t1,0-0,2,-2-,"5,(3-1) SBBBB",,MON,Vladimir Guerrero,Pedro Martinez,-1%,51%,Walk
t1,0-0,2,12-,"5,(2-2) BCBSS",O,MON,Lee Stevens,Pedro Martinez,4%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Expos 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Expos 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Expos 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Expos' Javier Vazquez facing 1-2-3"
b1,0-0,0,---,"3,(1-1) CBX",O,BOS,Jose Offerman,Javier Vazquez,-2%,53%,Flyball: RF
b1,0-0,1,---,"4,(1-2) CBCX",O,BOS,Jeff Frye,Javier Vazquez,-2%,51%,Flyball: RF
b1,0-0,2,---,"3,(2-0) BBX",O,BOS,Brian Daubach,Javier Vazquez,-1%,50%,Popfly: SS
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Expos 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Expos 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Expos 0, Red Sox 0."
"Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8","Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8","Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8","Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8","Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8","Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8","Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8","Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8","Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8","Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8","Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8","Top of the 2nd, Expos Batting, Tied 0-0, Red Sox' Pedro Martinez facing 6-7-8"
t2,0-0,0,---,"3,(0-2) CSC",O,MON,Geoff Blum,Pedro Martinez,3%,53%,Strikeout Looking
t2,0-0,1,---,"3,(0-2) SFX",O,MON,Fernando Seguignol,Pedro Martinez,2%,54%,Popfly: SS
t2,0-0,2,---,"1,(0-0) X",O,MON,Michael Barrett,Pedro Martinez,1%,56%,Flyball: CF (Deep CF)
