Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Hideo Nomo facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",O,PHI,Doug Glanville,Hideo Nomo,2%,52%,Flyball: RF
t1,0-0,1,---,"2,(0-1) CX",R,PHI,Jimmy Rollins,Hideo Nomo,-9%,43%,Home Run (Fly Ball to Deep RF)
t1,1-0,1,---,"5,(2-2) BCSBS",O,PHI,Bobby Abreu,Hideo Nomo,2%,44%,Strikeout Swinging
t1,1-0,2,---,"5,(1-2) BCSFS",O,PHI,Scott Rolen,Hideo Nomo,1%,45%,Strikeout Swinging
,,,,,,,,,"1 run, 1 hit, 0 errors, 0 LOB. Phillies 1, Red Sox 0.","1 run, 1 hit, 0 errors, 0 LOB. Phillies 1, Red Sox 0.","1 run, 1 hit, 0 errors, 0 LOB. Phillies 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Phillies' Robert Person facing 1-2-3"
b1,0-1,0,---,"13,(3-2) BFCFBFFBFFFFX",O,BOS,Jose Offerman,Robert Person,-2%,43%,Popfly: 3B
b1,0-1,1,---,"5,(2-2) BCBSX",O,BOS,Trot Nixon,Robert Person,-2%,41%,Flyball: CF
b1,0-1,2,---,"4,(3-0) BBBB",,BOS,Carl Everett,Robert Person,1%,43%,Walk
