Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",O,SEA,Mark McLemore,Pedro Martinez,2%,52%,Flyball: LF (Deep LF)
t1,0-0,1,---,"3,(0-2) FCX",O,SEA,Al Martin,Pedro Martinez,2%,54%,Flyball: RF (Deep RF)
t1,0-0,2,---,"5,(2-2) BCCBS",O,SEA,Alex Rodriguez,Pedro Martinez,1%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3"
b1,0-0,0,---,"1,(0-0) X",O,BOS,Darren Lewis,Jamie Moyer,-2%,53%,Bunt Groundout: P-1B
b1,0-0,1,---,"6,(3-2) CBFBBC",O,BOS,Jose Offerman,Jamie Moyer,-2%,51%,Strikeout Looking
b1,0-0,2,---,"4,(1-2) BCCS",O,BOS,Carl Everett,Jamie Moyer,-1%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0."
