Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Brandon McCarthy, W (2-1)",7.0,3,0,0,1,7,0,5.08,26,121,81,47,6,28,6,12,2,0,77.0,,,0.366,0.87,0.01%,0.05,3.8
Cliff Politte,0.2,0,0,0,0,1,0,2.2,3,18,11,6,2,3,0,1,0,0,,0.0,0.0,0.02,0.92,0.00%,0.05,0.3
Damaso Marte,0.1,0,0,0,0,1,0,3.02,1,7,4,2,0,2,0,0,0,0,,1.0,0.0,0.012,0.4,0.00%,0.02,0.2
Bobby Jenks,1.0,2,3,0,0,2,1,2.22,6,20,16,9,3,4,2,2,0,0,,0.0,0.0,0.009,0.25,0.00%,0.01,-2.5
Team Totals,9.0,5,3,0,1,11,1,0.0,36,166,112,64,11,37,8,15,2,0,77.0,1.0,0.0,0.407,0.76,0.01%,0.04,1.9
