Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jose Macias CF-2B,6.0,3.0,3.0,1.0,0.0,0.0,6.0,0.27,0.315,0.402,0.717,17.0,13.0,0.157,0.47,0.161,-0.005,0%,0.0,2.3,5.0,0.0,"2B,SB"
Damion Easley 2B,2.0,1.0,2.0,0.0,2.0,0.0,4.0,0.254,0.327,0.389,0.716,16.0,7.0,0.059,0.63,0.059,0.0,0%,0.0,1.8,1.0,1.0,2B
Wendell Magee CF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.211,0.294,0.371,0.665,6.0,3.0,0.0,0.02,0.0,0.0,0%,0.0,-0.2,1.0,0.0,
Bobby Higginson LF,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.276,0.366,0.439,0.805,14.0,7.0,0.105,1.25,0.111,-0.006,0%,0.0,1.4,1.0,0.0,SB
Ryan Jackson PH-LF,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.209,0.242,0.33,0.572,10.0,7.0,-0.002,0.03,0.0,-0.002,0%,0.0,-0.7,2.0,0.0,
Randall Simon DH,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.298,0.333,0.409,0.742,16.0,12.0,0.037,0.69,0.085,-0.048,0%,0.0,0.4,,,
Shane Halter 3B,3.0,2.0,1.0,1.0,2.0,1.0,5.0,0.278,0.331,0.457,0.788,20.0,8.0,-0.013,0.55,0.045,-0.058,0%,0.0,0.7,0.0,4.0,
Eric Munson 1B,5.0,1.0,2.0,4.0,0.0,3.0,5.0,0.25,0.25,0.4,0.65,23.0,13.0,0.083,0.6,0.129,-0.046,0%,0.0,2.1,7.0,0.0,"3B,2B"
Deivi Cruz SS,5.0,2.0,2.0,1.0,0.0,0.0,5.0,0.247,0.278,0.364,0.642,9.0,7.0,0.031,0.32,0.061,-0.03,0%,0.0,0.4,0.0,0.0,"HR,2B"
Chris Wakeland RF,5.0,1.0,1.0,2.0,0.0,1.0,5.0,0.28,0.28,0.52,0.8,12.0,10.0,0.03,0.43,0.075,-0.045,0%,0.0,0.1,2.0,0.0,HR
Brandon Inge C,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.194,0.233,0.248,0.481,22.0,15.0,-0.044,0.31,0.0,-0.044,0%,0.0,-1.2,8.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Jeff Weaver P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Holt P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Bernero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,41.0,12.0,13.0,10.0,5.0,11.0,46.0,0.317,0.391,0.61,1.001,165.0,102.0,0.443,0.53,0.726,-0.284,0.00%,0.0,7.0,27.0,5.0,
