Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Ramon Martinez facing 1-2-3"
t1,0-0,0,---,"5,(2-2) CBBFS",O,SEA,Mark McLemore,Ramon Martinez,-2%,48%,Strikeout Swinging
t1,0-0,1,---,"4,(1-2) FFBX",O,SEA,Al Martin,Ramon Martinez,-2%,46%,Groundout: 2B-1B
t1,0-0,2,---,"6,(3-2) BBCBFB",,SEA,Alex Rodriguez,Ramon Martinez,1%,47%,Walk
t1,0-0,2,1--,"2,(0-1) CX",O,SEA,Edgar Martinez,Ramon Martinez,-2%,45%,Flyball: RF
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. Mariners 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Mariners 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Mariners 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Freddy Garcia facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",O,BOS,Trot Nixon,Freddy Garcia,2%,47%,Flyball: LF
b1,0-0,1,---,"1,(0-0) X",O,BOS,Nomar Garciaparra,Freddy Garcia,2%,49%,Flyball: LF (Short LF)
b1,0-0,2,---,"5,(2-2) CBSBX",,BOS,Carl Everett,Freddy Garcia,-2%,47%,Double to RF (Line Drive to RF Line)
b1,0-0,2,-2-,"4,(0-2) CFFS",O,BOS,Dante Bichette,Freddy Garcia,3%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Mariners 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Mariners 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Mariners 0, Red Sox 0."
