Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3"
t1,0-0,0,---,"5,(1-2) FBCFX",O,NYY,Derek Jeter,Tim Wakefield,-2%,48%,Groundout: 2B-1B
t1,0-0,1,---,"4,(1-2) BCCS",O,NYY,Nick Johnson,Tim Wakefield,-2%,46%,Strikeout Swinging
t1,0-0,2,---,"6,(3-2) BCSBBS",O,NYY,Bernie Williams,Tim Wakefield,-1%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Mike Mussina facing 1-2-3"
b1,0-0,0,---,"6,(2-2) CBSBFX",O,BOS,Johnny Damon,Mike Mussina,2%,47%,Groundout: P-1B
b1,0-0,1,---,"2,(0-1) FX",O,BOS,Jose Offerman,Mike Mussina,2%,49%,Groundout: 2B-1B
b1,0-0,2,---,"3,(0-2) FCX",O,BOS,Nomar Garciaparra,Mike Mussina,1%,50%,Flyball: CF
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
