Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Eric Milton, W (9-6)",8.0,4,0,0,1,8,0,5.03,29,111,74,37,9,28,4,16,4,0,81.0,,,0.399,0.76,0.01%,0.02,4.9
Bob Wells,0.1,1,1,1,0,0,0,3.51,2,7,5,3,1,1,1,1,1,0,,0.0,0.0,-0.001,0.41,0.00%,0.01,-0.2
Eddie Guardado,0.2,1,1,1,0,1,1,3.38,3,14,11,5,4,2,1,1,0,0,,1.0,1.0,0.026,0.52,0.00%,0.02,-1.2
Team Totals,9.0,6,2,2,1,9,1,2.0,34,132,90,45,14,31,6,18,5,0,81.0,1.0,1.0,0.424,0.71,0.01%,0.02,3.5
