Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jason Tyner LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.237,0.283,0.247,0.53,18.0,11.0,-0.061,0.54,0.0,-0.061,-0.03%,0.5,-0.8,0.0,0.0,
Randy Winn CF,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.311,0.323,0.433,0.756,13.0,9.0,-0.025,0.32,0.0,-0.025,-0.01%,0.3,-0.7,4.0,1.0,
Steve Cox 1B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.333,0.392,0.458,0.851,5.0,3.0,-0.016,0.21,0.0,-0.016,-0.01%,0.19,-0.5,4.0,0.0,
Toby Hall C,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.222,0.278,0.292,0.57,9.0,7.0,-0.028,0.36,0.0,-0.028,-0.02%,0.33,-0.5,10.0,0.0,
Ben Grieve RF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.275,0.363,0.488,0.85,9.0,6.0,-0.022,0.42,0.0,-0.022,-0.01%,0.39,-0.4,0.0,0.0,
Jason Conti RF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.143,0.333,0.143,0.476,2.0,2.0,-0.001,0.04,0.0,-0.001,-0.00%,0.04,-0.3,3.0,0.0,
Greg Vaughn DH,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.108,0.208,0.12,0.329,12.0,8.0,-0.014,0.18,0.0,-0.014,-0.01%,0.17,-0.5,,,
Brent Abernathy 2B,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.231,0.294,0.333,0.627,15.0,7.0,0.04,0.36,0.041,-0.002,0.02%,0.34,0.2,3.0,2.0,
Russ Johnson 3B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.212,0.316,0.303,0.619,7.0,7.0,-0.043,0.59,0.0,-0.043,-0.02%,0.55,-0.9,0.0,1.0,
Felix Escalona SS,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.235,0.263,0.353,0.616,7.0,6.0,-0.025,0.47,0.0,-0.025,-0.01%,0.44,-0.6,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Delvin James P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jorge Sosa P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Travis Harper P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Victor Zambrano P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Doug Creek P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,27.0,0.0,0.0,0.0,1.0,6.0,28.0,0.0,0.036,0.0,0.036,97.0,66.0,-0.195,0.38,0.041,-0.237,-0.11%,0.35,-5.0,24.0,4.0,
