Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3"
t1,0-0,0,---,"6,(0-2) CCFFFS",O,NYY,Tony Womack,Curt Schilling,-2%,48%,Strikeout Swinging
t1,0-0,1,---,"8,(3-2) BBFFBFFC",O,NYY,Derek Jeter,Curt Schilling,-2%,46%,Strikeout Looking
t1,0-0,2,---,"4,(1-2) FCBX",O,NYY,Gary Sheffield,Curt Schilling,-1%,45%,Foul Popfly: C (Behind Home)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jaret Wright facing 1-2-3"
b1,0-0,0,---,"3,(1-1) CBX",O,BOS,Johnny Damon,Jaret Wright,2%,47%,Groundout: C-1B
b1,0-0,1,---,"5,(3-1) FBBBB",,BOS,Trot Nixon,Jaret Wright,-2%,45%,Walk
b1,0-0,1,1--,"2,(0-1) CX",,BOS,Manny Ramirez,Jaret Wright,-8%,37%,Ground-rule Double (Fly Ball); Nixon to 3B
b1,0-0,1,-23,"3,(2-0) BBX",O,BOS,David Ortiz,Jaret Wright,7%,44%,Flyball: LF
