Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Melvin Mora SS,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.275,0.327,0.444,0.77,16.0,11.0,-0.184,1.52,0.0,-0.184,-0.18%,2.45,-1.8,0.0,0.0,SH
Derek Bell RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.314,0.394,0.492,0.887,13.0,9.0,-0.141,1.28,0.0,-0.141,-0.14%,2.06,-1.3,2.0,0.0,
Edgardo Alfonzo DH,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.317,0.415,0.534,0.949,17.0,12.0,-0.048,0.92,0.027,-0.074,-0.05%,1.48,-0.6,,,
Mike Piazza C,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.347,0.411,0.687,1.098,12.0,7.0,0.19,1.14,0.263,-0.072,0.18%,1.82,0.3,11.0,1.0,
Robin Ventura 3B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.235,0.345,0.464,0.809,21.0,13.0,-0.097,0.85,0.0,-0.097,-0.09%,1.38,-0.9,0.0,0.0,
Todd Zeile 1B,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.305,0.379,0.533,0.912,19.0,12.0,-0.059,0.86,0.022,-0.081,-0.06%,1.39,-0.5,4.0,2.0,2B
Jay Payton CF,4.0,1.0,2.0,2.0,0.0,1.0,4.0,0.289,0.333,0.471,0.804,20.0,14.0,0.225,1.02,0.269,-0.044,0.22%,1.65,1.5,3.0,0.0,"HR,2B"
Benny Agbayani LF,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.293,0.378,0.493,0.871,14.0,7.0,-0.025,0.87,0.039,-0.064,-0.02%,1.4,-0.1,0.0,0.0,HBP
David Lamb 2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,
Joe McEwing 2B-LF,4.0,0.0,3.0,0.0,0.0,1.0,4.0,0.268,0.302,0.463,0.766,12.0,10.0,0.065,0.96,0.087,-0.023,0.06%,1.54,0.9,4.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Bobby Jones P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Dennis Cook P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
John Franco P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Armando Benitez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,3.0,8.0,2.0,1.0,11.0,37.0,0.235,0.278,0.382,0.66,144.0,95.0,-0.074,1.06,0.707,-0.78,-0.07%,1.71,-2.5,26.0,4.0,
