Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Edgar Renteria SS,4.0,1.0,2.0,1.0,1.0,1.0,5.0,0.282,0.391,0.359,0.75,24.0,13.0,0.212,1.42,0.259,-0.047,6.11%,74.45,1.6,2.0,3.0,2B
Larry Walker RF,5.0,1.0,4.0,2.0,0.0,0.0,5.0,0.327,0.4,0.755,1.155,18.0,13.0,0.6,1.68,0.6,0.0,18.23%,87.95,4.2,3.0,0.0,"HR,2·2B"
Albert Pujols 1B,3.0,0.0,0.0,0.0,1.0,1.0,5.0,0.413,0.509,0.848,1.357,23.0,9.0,-0.113,1.7,0.032,-0.144,-3.30%,88.89,-0.9,8.0,0.0,"HBP,IW"
Scott Rolen 3B,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.196,0.315,0.435,0.75,16.0,13.0,-0.305,1.9,0.0,-0.305,-9.51%,99.35,-2.4,1.0,2.0,GDP
Jim Edmonds CF,4.0,2.0,1.0,0.0,1.0,2.0,5.0,0.279,0.347,0.535,0.882,14.0,9.0,-0.136,1.62,0.063,-0.199,-4.08%,84.97,-0.2,1.0,0.0,
Reggie Sanders DH,3.0,1.0,0.0,0.0,2.0,2.0,5.0,0.211,0.286,0.342,0.628,22.0,11.0,-0.006,0.99,0.075,-0.081,-0.17%,51.97,0.5,,,
Tony Womack 2B,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.217,0.25,0.283,0.533,12.0,4.0,0.011,1.43,0.057,-0.046,0.32%,74.94,0.4,1.0,2.0,SH
Marlon Anderson 2B,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.25,0.4,0.5,0.9,8.0,5.0,0.021,1.32,0.063,-0.042,0.61%,69.02,0.2,0.0,1.0,2B
Mike Matheny C,2.0,0.0,1.0,2.0,0.0,1.0,4.0,0.2,0.211,0.286,0.496,16.0,12.0,0.031,1.29,0.071,-0.04,0.91%,67.71,0.6,4.0,0.0,2·SF
Jason Marquis PR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,,,0.0,,0.0,0.0,0%,,0.0,,,
Yadier Molina C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,0.4,3.0,3.0,-0.064,2.2,0.0,-0.064,-1.83%,115.03,-0.4,0.0,0.0,
So Taguchi LF,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.2,0.2,0.2,0.4,13.0,10.0,-0.001,0.91,0.03,-0.031,-0.03%,47.76,-0.1,4.0,0.0,
Roger Cedeno PH-LF,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.3,0.3,0.3,0.6,7.0,5.0,0.025,1.73,0.068,-0.042,0.72%,90.72,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Woody Williams P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dan Haren P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Kiko Calero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ray King P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Cal Eldred P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Julian Tavarez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,9.0,11.0,6.0,6.0,9.0,45.0,0.314,0.409,0.514,0.923,176.0,107.0,0.275,1.5,1.318,-1.041,7.98%,78.18,3.6,24.0,9.0,
