Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Randy Wolf,4.0,7,1,1,1,3,0,2.87,19,77,48,27,3,18,5,10,3,0,46.0,,,0.096,1.05,0.07%,1.36,1.4
"Ryan Madson, W (5-2)",2.1,4,0,0,0,4,0,2.51,10,42,30,12,10,8,2,4,1,0,,0.0,0.0,0.04,0.39,0.03%,0.5,0.8
Rheal Cormier,1.2,3,1,1,0,1,0,4.54,8,28,22,15,1,6,2,5,2,0,,2.0,0.0,0.011,0.1,0.01%,0.13,0.6
Tim Worrell,1.0,0,0,0,0,1,0,2.82,3,12,8,4,0,4,1,1,0,0,,0.0,0.0,0.002,0.02,0.00%,0.03,0.6
Team Totals,9.0,14,2,2,1,9,0,2.0,40,159,108,58,14,36,10,20,6,0,46.0,2.0,0.0,0.149,0.62,0.12%,0.8,3.4
