Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Paul Byrd,4.0,9,6,6,0,2,3,5.0,20,72,53,34,5,14,3,15,4,0,22.0,,,-0.399,0.95,-0.00%,0.0,-3.7
Jason Davis,2.2,2,0,0,1,4,0,4.82,11,48,33,17,6,10,3,3,2,0,,0.0,0.0,0.157,1.12,0.00%,0.0,1.2
"Rafael Betancourt, H (4)",1.1,0,0,0,0,2,0,3.97,4,16,11,6,3,2,0,2,0,0,,2.0,0.0,0.191,1.72,0.00%,0.0,1.1
"Roberto Hernandez, BS (1), L (1-5)",0.1,2,3,3,1,0,1,4.82,4,15,7,5,1,1,1,2,0,0,,0.0,0.0,-0.891,3.92,-0.00%,0.01,-2.7
Team Totals,8.1,13,9,9,2,8,4,9.72,39,151,104,62,15,27,7,22,6,0,22.0,2.0,0.0,-0.942,1.38,-0.00%,0.0,-4.1
