Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Josh Fogg,7.0,8,5,5,0,3,1,4.52,28,121,75,46,4,25,13,12,1,0,44.0,,,-0.124,1.0,-0.04%,0.59,-1.2
Salomon Torres,0.0,1,0,0,0,0,0,2.6,1,3,2,1,0,1,0,1,0,0,,0.0,0.0,-0.211,1.82,-0.07%,1.08,-0.9
John Grabow,0.1,0,0,0,1,0,0,2.37,2,7,2,2,0,0,0,1,0,0,,1.0,0.0,0.073,2.5,0.03%,1.48,0.2
"Rick White, L (2-3)",1.0,1,1,0,1,0,0,2.53,5,21,13,11,0,2,3,1,1,0,,2.0,0.0,0.06,2.63,0.02%,1.56,0.2
Mike Gonzalez,0.0,1,0,0,0,0,0,3.2,1,4,2,2,0,0,1,0,0,0,,3.0,1.0,-0.163,5.45,-0.06%,3.23,-1.0
Team Totals,8.1,11,6,5,2,3,1,5.4,37,156,94,62,4,28,17,15,2,0,44.0,6.0,1.0,-0.365,1.45,-0.13%,0.86,-2.7
