Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"3,(0-2) SSX",O,OAK,Mark Kotsay,Pedro Martinez,2%,52%,Flyball: CF
t1,0-0,1,---,"7,(3-2) BFBFFBX",O,OAK,Mark McLemore,Pedro Martinez,2%,54%,Groundout: 1B-P
t1,0-0,2,---,"5,(0-2) CSFFS",O,OAK,Scott Hatteberg,Pedro Martinez,1%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Mark Redman facing 1-2-3"
b1,0-0,0,---,"3,(2-0) BBX",O,BOS,Johnny Damon,Mark Redman,-2%,53%,Lineout: LF
b1,0-0,1,---,"2,(0-1) CX",R,BOS,Mark Bellhorn,Mark Redman,9%,62%,Home Run (Fly Ball to Deep LF)
b1,1-0,1,---,"3,(0-2) CCS",O,BOS,David Ortiz,Mark Redman,-2%,60%,Strikeout Swinging
b1,1-0,2,---,"2,(0-1) CX",O,BOS,Manny Ramirez,Mark Redman,-1%,59%,Groundout: 3B-1B
