Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3"
t1,0-0,0,---,"5,(3-1) CBBBX",O,TOR,Shannon Stewart,Tim Wakefield,-2%,48%,Flyball: CF
t1,0-0,1,---,"5,(2-2) FSBBX",O,TOR,Homer Bush,Tim Wakefield,-2%,46%,Flyball: LF
t1,0-0,2,---,"1,(0-0) X",O,TOR,Raul Mondesí,Tim Wakefield,-1%,45%,Popfly: SS
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 1-2-3"
b1,0-0,0,---,"4,(1-2) CBFX",O,BOS,Jose Offerman,Steve Parris,2%,47%,Flyball: RF
b1,0-0,1,---,"1,(0-0) X",O,BOS,Brian Daubach,Steve Parris,2%,49%,Groundout: 2B-1B
b1,0-0,2,---,"2,(0-1) CX",O,BOS,Trot Nixon,Steve Parris,1%,50%,Lineout: 2B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 4-5-6"
t2,0-0,0,---,"4,(2-1) BCBX",O,TOR,Carlos Delgado,Tim Wakefield,-2%,48%,Groundout: SS-1B (SS-2B)
t2,0-0,1,---,"4,(1-2) CSBX",O,TOR,José Cruz,Tim Wakefield,-2%,46%,Groundout: 2B-1B
t2,0-0,2,---,"3,(2-0) BBX",O,TOR,Brad Fullmer,Tim Wakefield,-1%,45%,Popfly: SS
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Blue Jays' Steve Parris facing 4-5-6"
b2,0-0,0,---,"3,(0-2) CFX",O,BOS,Manny Ramirez,Steve Parris,2%,47%,Groundout: 2B-1B
b2,0-0,1,---,"3,(0-2) CCS",O,BOS,Dante Bichette,Steve Parris,2%,49%,Strikeout Swinging
b2,0-0,2,---,"4,(0-2) CCFX",O,BOS,Troy O'Leary,Steve Parris,1%,50%,Flyball: CF
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
