Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Devil Rays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",O,TBD,Carl Crawford,Pedro Martinez,2%,52%,Flyball: CF (LF-CF)
t1,0-0,1,---,"4,(1-2) CBSS",O,TBD,Rocco Baldelli,Pedro Martinez,2%,54%,Strikeout Swinging
t1,0-0,2,---,"3,(1-1) BCX",,TBD,Aubrey Huff,Pedro Martinez,-1%,53%,Single to CF (Line Drive)
t1,0-0,2,1--,"6,(3-2) CB*BCB>B",,TBD,Ben Grieve,Pedro Martinez,-2%,51%,Walk; Huff to 2B
t1,0-0,2,12-,"1,(0-0) X",O,TBD,Al Martin,Pedro Martinez,4%,55%,Foul Popfly: 1B (1B into Foul Terr.)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Devil Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Devil Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Devil Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Devil Rays' Joe Kennedy facing 1-2-3"
b1,0-0,0,---,"4,(2-1) BSBX",O,BOS,Johnny Damon,Joe Kennedy,-2%,53%,Groundout: 1B unassisted
b1,0-0,1,---,"4,(3-0) BBBB",,BOS,Todd Walker,Joe Kennedy,2%,55%,Walk
