Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",O,NYY,Bernie Williams,Curt Schilling,-2%,48%,Groundout: 1B-P
t1,0-0,1,---,"1,(0-0) X",O,NYY,Derek Jeter,Curt Schilling,-2%,46%,Flyball: CF
t1,0-0,2,---,"5,(2-2) BFFBX",R,NYY,Gary Sheffield,Curt Schilling,9%,55%,Home Run (Fly Ball to Deep LF)
t1,1-0,2,---,"7,(3-2) BCSBFBC",O,NYY,Alex Rodriguez,Curt Schilling,-1%,54%,Strikeout Looking
,,,,,,,,,"1 run, 1 hit, 0 errors, 0 LOB. Yankees 1, Red Sox 0.","1 run, 1 hit, 0 errors, 0 LOB. Yankees 1, Red Sox 0.","1 run, 1 hit, 0 errors, 0 LOB. Yankees 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Jon Lieber facing 1-2-3"
b1,0-1,0,---,"5,(3-1) BBFBX",O,BOS,Johnny Damon,Jon Lieber,2%,56%,Groundout: 1B unassisted
b1,0-1,1,---,"2,(1-0) BX",O,BOS,Jason Varitek,Jon Lieber,2%,58%,Groundout: 1B-P
b1,0-1,2,---,"3,(0-2) CCX",,BOS,David Ortiz,Jon Lieber,-1%,57%,Single to CF (Line Drive)
b1,0-1,2,1--,"3,(0-2) CFS",O,BOS,Manny Ramirez,Jon Lieber,2%,59%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Yankees 1, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 1, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 1, Red Sox 0."
