0,1,2
1.0,Luis Matos,CF
2.0,Brian Roberts,SS
3.0,Jeff Conine,LF
4.0,Cal Ripken Jr.,DH
5.0,Tony Batista,3B
6.0,Casey Blake,1B
7.0,Larry Bigbie,RF
8.0,Brook Fordyce,C
9.0,Jerry Hairston,2B
,Rick Bauer,P
