Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",,CHW,Roberto Alomar,John Burkett,6%,56%,Double to CF (Fly Ball to Deep CF)
t1,0-0,0,-2-,"2,(0-1) SX",RR,CHW,Carlos Lee,John Burkett,12%,67%,Home Run (Fly Ball to Deep LF); Alomar Scores
t1,2-0,0,---,"6,(3-2) BCCBBC",O,CHW,Frank Thomas,John Burkett,-2%,66%,Strikeout Looking
t1,2-0,1,---,"4,(2-1) BBCX",,CHW,Magglio Ordonez,John Burkett,2%,68%,Single to CF (Ground Ball)
t1,2-0,1,1--,"4,(1-2) 1BF11FX",O,CHW,Carl Everett,John Burkett,-2%,66%,Groundout: 2B-1B; Ordonez to 2B
t1,2-0,2,-2-,"6,(3-2) CBBBFC",O,CHW,Brian Daubach,John Burkett,-3%,63%,Strikeout Looking
,,,,,,,,,"2 runs, 3 hits, 0 errors, 1 LOB. White Sox 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. White Sox 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. White Sox 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, White Sox' Mark Buehrle facing 1-2-3"
b1,0-2,0,---,"6,(2-2) BCBFFS",O,BOS,Johnny Damon,Mark Buehrle,2%,66%,Strikeout Swinging
b1,0-2,1,---,"5,(2-2) CBBFS",O,BOS,Bill Mueller,Mark Buehrle,2%,68%,Strikeout Swinging
b1,0-2,2,---,"4,(2-1) BFBX",O,BOS,Todd Walker,Mark Buehrle,1%,69%,Popfly: SS
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. White Sox 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 2, Red Sox 0."
"Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, White Sox Batting, Ahead 2-0, Red Sox' John Burkett facing 7-8-9"
t2,2-0,0,---,"5,(2-2) BBFFC",O,CHW,Jose Valentin,John Burkett,-2%,67%,Strikeout Looking
t2,2-0,1,---,"3,(2-0) BBX",O,CHW,Joe Crede,John Burkett,-1%,65%,Foul Popfly: C (Behind Home)
t2,2-0,2,---,"4,(1-2) CFBX",O,CHW,Sandy Alomar,John Burkett,-1%,64%,Popfly: C
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. White Sox 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. White Sox 2, Red Sox 0."
