Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Chad Durbin,1.1,1,3,3,4,0,0,8.21,9,36,15,12,1,2,1,4,1,0,36.0,,,-0.195,1.46,-0.00%,0.04,-2.1
"Brian Meadows, W (8-8)",6.2,6,1,1,1,0,0,5.14,27,78,51,35,1,15,4,22,5,0,,2.0,1.0,0.281,1.46,0.01%,0.04,3.0
"Ricky Bottalico, S (10)",1.0,1,1,1,2,2,1,4.53,6,32,19,11,3,5,0,2,0,0,,0.0,0.0,0.055,1.39,0.00%,0.04,-0.4
Team Totals,9.0,8,5,5,7,2,1,5.0,42,146,85,58,5,22,5,28,6,0,36.0,2.0,1.0,0.141,1.45,0.00%,0.04,0.5
