Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
José Cruz CF,5.0,1.0,2.0,0.0,0.0,3.0,5.0,0.287,0.344,0.501,0.846,18.0,12.0,0.091,0.82,0.139,-0.048,0.01%,0.15,1.0,2.0,0.0,"2B,SB"
Alex Gonzalez SS,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.258,0.3,0.393,0.693,19.0,12.0,-0.077,0.77,0.019,-0.096,-0.01%,0.14,-0.9,0.0,2.0,2B
Shannon Stewart LF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.316,0.37,0.459,0.83,10.0,6.0,-0.045,0.9,0.045,-0.09,-0.01%,0.17,-0.5,3.0,0.0,
Carlos Delgado 1B,3.0,1.0,2.0,2.0,1.0,0.0,4.0,0.253,0.402,0.511,0.913,13.0,8.0,0.133,1.1,0.145,-0.012,0.01%,0.2,1.6,10.0,1.0,HR
Raul Mondesí RF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.27,0.36,0.486,0.845,16.0,11.0,-0.039,1.41,0.068,-0.107,-0.00%,0.26,-0.8,1.0,1.0,
Brad Fullmer DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.269,0.314,0.436,0.75,11.0,7.0,-0.206,1.33,0.0,-0.206,-0.02%,0.24,-1.7,,,GDP
Jeff Frye 3B,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.219,0.287,0.263,0.549,13.0,10.0,-0.04,0.65,0.018,-0.058,-0.00%,0.12,-0.2,0.0,1.0,
Darrin Fletcher C,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.205,0.263,0.321,0.584,9.0,4.0,0.052,0.85,0.089,-0.036,0.01%,0.15,-0.0,6.0,0.0,HBP
Chris Latham PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.435,0.55,0.985,,,,,,,,,,,,
Cesar Izturis 2B,3.0,1.0,1.0,2.0,0.0,0.0,3.0,0.299,0.308,0.468,0.775,8.0,5.0,0.02,0.55,0.053,-0.033,0.00%,0.1,1.4,1.0,3.0,HR
Tony Fernandez PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.281,0.34,0.337,0.677,1.0,1.0,-0.146,2.92,0.0,-0.146,-0.02%,0.53,-0.8,,,GDP
,,,,,,,,,,,,,,,,,,,,,,,
Joey Hamilton P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Bob File P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Kelvim Escobar P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,4.0,10.0,4.0,1.0,5.0,37.0,0.286,0.324,0.514,0.839,118.0,76.0,-0.257,0.99,0.576,-0.832,-0.03%,0.18,-1.0,24.0,10.0,
