Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mark Ellis 2B,5.0,0.0,2.0,0.0,0.0,2.0,5.0,0.28,0.367,0.435,0.802,20.0,15.0,-0.004,1.11,0.076,-0.08,-0.01%,2.27,0.3,2.0,2.0,
Scott Hatteberg 1B,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.26,0.358,0.424,0.782,19.0,11.0,-0.088,1.1,0.031,-0.119,-0.11%,2.26,-1.1,10.0,1.0,
Miguel Tejada SS,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.299,0.34,0.507,0.847,19.0,12.0,-0.009,1.44,0.123,-0.131,-0.01%,2.96,-0.4,1.0,3.0,
David Justice DH,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.266,0.391,0.391,0.782,20.0,12.0,-0.1,1.16,0.019,-0.119,-0.12%,2.39,-0.9,,,
Eric Chavez 3B,4.0,1.0,0.0,0.0,1.0,1.0,5.0,0.269,0.34,0.521,0.861,18.0,10.0,-0.045,0.97,0.047,-0.091,-0.06%,1.99,-0.8,1.0,3.0,
Jermaine Dye RF,3.0,1.0,2.0,2.0,1.0,0.0,4.0,0.248,0.334,0.424,0.759,15.0,8.0,0.299,0.87,0.33,-0.03,0.37%,1.79,2.0,1.0,0.0,HR
John Mabry LF,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.314,0.341,0.516,0.858,5.0,5.0,-0.007,0.78,0.032,-0.039,-0.01%,1.61,-0.1,1.0,1.0,
Eric Byrnes PH-LF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.262,0.324,0.477,0.801,3.0,3.0,-0.018,0.73,0.0,-0.018,-0.02%,1.5,-0.3,0.0,0.0,
Terrence Long CF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.248,0.312,0.372,0.684,19.0,12.0,-0.065,1.17,0.039,-0.104,-0.08%,2.41,-0.7,1.0,0.0,
Ramon Hernandez C,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.235,0.313,0.343,0.656,15.0,9.0,-0.016,1.09,0.054,-0.071,-0.02%,2.23,0.0,7.0,0.0,
Randy Velarde PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.336,0.369,0.705,,,,,,,,,,,,
Greg Myers C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.333,0.395,0.728,,,,,,,,,,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Aaron Harang P,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
Jim Mecir P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ricardo Rincon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chad Bradford P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Billy Koch P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,3.0,9.0,3.0,4.0,8.0,41.0,0.243,0.317,0.324,0.641,153.0,97.0,-0.053,1.08,0.751,-0.802,-0.07%,2.23,-2.0,27.0,12.0,
