Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
David Eckstein SS,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.277,0.352,0.351,0.703,17.0,11.0,-0.032,0.67,0.035,-0.066,-0.01%,0.49,-0.6,2.0,2.0,
Darin Erstad CF,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.264,0.338,0.378,0.715,15.0,10.0,-0.037,0.8,0.027,-0.063,-0.02%,0.59,-0.5,1.0,0.0,SB
Troy Glaus 3B,3.0,2.0,3.0,1.0,1.0,0.0,4.0,0.251,0.362,0.528,0.89,16.0,9.0,0.219,1.0,0.219,0.0,0.10%,0.73,2.4,0.0,2.0,"HR,2B"
Garret Anderson LF,4.0,0.0,2.0,2.0,0.0,0.0,4.0,0.277,0.298,0.446,0.744,10.0,7.0,0.031,1.24,0.198,-0.167,0.01%,0.91,-0.2,2.0,0.0,"CS,GDP"
Scott Spiezio 1B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.26,0.317,0.439,0.756,14.0,10.0,-0.078,0.71,0.0,-0.078,-0.03%,0.52,-1.1,9.0,1.0,
Tim Salmon RF,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.209,0.369,0.366,0.735,13.0,8.0,0.1,0.49,0.12,-0.02,0.04%,0.36,0.7,5.0,0.0,"HR,SB"
Shawn Wooten DH,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.325,0.347,0.497,0.844,13.0,9.0,0.003,0.54,0.04,-0.037,0.00%,0.4,0.2,,,2B
Jose Nieves PR-DH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.154,0.083,0.237,,,,,,,,,,,,
Jorge Fabregas C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.202,0.22,0.26,0.48,10.0,8.0,-0.088,0.63,0.0,-0.088,-0.04%,0.46,-1.3,4.0,0.0,GDP
Adam Kennedy 2B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.292,0.347,0.398,0.745,18.0,11.0,-0.057,0.73,0.006,-0.062,-0.03%,0.53,-0.5,4.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Scott Schoeneweis P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Al Levine P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,4.0,9.0,4.0,2.0,7.0,37.0,0.257,0.297,0.486,0.783,126.0,83.0,0.061,0.76,0.645,-0.581,0.03%,0.56,-1.0,27.0,11.0,
