Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",,PHI,Jimmy Rollins,Curt Schilling,-3%,47%,Single to 1B/Bunt
t1,0-0,0,1--,"4,(1-2) CB1C11X",,PHI,Chase Utley,Curt Schilling,-9%,37%,Single to 2B (Pop Fly to Short CF); Rollins to 3B; Utley to 2B/Adv on throw
t1,0-0,0,-23,"3,(0-2) FFX",RR,PHI,Bobby Abreu,Curt Schilling,-9%,28%,Double to CF (Fly Ball to Deep CF); Rollins Scores; Utley Scores
t1,2-0,0,-2-,"5,(2-2) BSBCS",O,PHI,Pat Burrell,Curt Schilling,3%,31%,Strikeout Swinging
t1,2-0,1,-2-,"4,(1-2) BFCX",O,PHI,Ryan Howard,Curt Schilling,2%,34%,Groundout: 2B-1B; Abreu to 3B
t1,2-0,2,--3,"7,(3-2) BFSFBBS",O,PHI,Aaron Rowand,Curt Schilling,3%,37%,Strikeout Swinging
,,,,,,,,,"2 runs, 3 hits, 0 errors, 1 LOB. Phillies 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Phillies 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Phillies 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Brett Myers facing 1-2-3"
b1,0-2,0,---,"4,(2-1) BBCX",O,BOS,Kevin Youkilis,Brett Myers,-2%,34%,Flyball: RF
